aX,aY,aZ,gX,gY,gZ
0.240,-0.453,3.858,69.031,-48.462,4.883

0.243,-0.794,4.000,65.063,-4.883,14.771
0.207,-0.900,4.000,59.875,20.508,25.146
0.115,-0.929,4.000,59.082,50.720,38.025
-0.006,-0.847,4.000,64.209,85.571,51.941
-0.133,-0.695,4.000,75.684,122.559,65.002
-0.326,-0.513,4.000,91.248,160.156,75.562
-0.555,-0.374,4.000,109.436,197.144,83.923
-0.764,-0.248,4.000,126.282,230.408,90.759
-0.970,-0.128,3.777,139.832,258.240,97.351
-1.174,-0.002,3.385,150.085,281.433,103.577
-1.360,0.101,3.006,155.518,299.683,108.948
-1.495,0.196,2.681,152.100,312.927,113.892
-1.596,0.275,2.422,141.479,322.205,117.859
-1.659,0.366,2.180,125.244,329.346,120.667
-1.719,0.470,1.974,108.521,335.388,121.582
-1.729,0.577,1.746,93.994,341.492,119.934
-1.758,0.628,1.531,77.576,346.497,116.516
-1.787,0.738,1.307,61.157,350.647,111.389
-1.759,0.791,1.041,50.659,354.248,103.027
-1.772,0.848,0.800,40.649,355.530,93.140
-1.731,0.878,0.533,33.325,354.919,82.214
-1.690,0.898,0.279,26.245,351.562,70.862
-1.664,0.919,0.050,19.165,345.337,59.143
-1.623,0.977,-0.168,10.864,336.670,46.997
-1.548,0.986,-0.469,4.456,327.698,33.813
-1.441,0.921,-0.782,1.892,315.308,19.165
-1.326,0.954,-1.085,-4.944,298.340,6.775
-1.201,0.990,-1.321,-23.132,275.269,-3.906
-1.072,1.039,-1.481,-42.297,248.474,-16.785
-0.995,1.099,-1.514,-63.110,218.567,-31.311
-0.912,1.129,-1.606,-77.515,190.002,-48.584
-0.839,1.059,-1.897,-84.534,166.138,-68.604
-0.806,0.961,-2.179,-86.365,138.306,-87.952
-0.801,0.937,-2.333,-92.712,102.173,-103.760
-0.795,0.977,-2.416,-101.929,60.669,-118.347
-0.824,1.022,-2.401,-109.924,17.700,-134.155
-0.860,1.020,-2.303,-117.859,-24.658,-151.428
-0.941,0.913,-2.137,-125.732,-66.467,-170.044
-1.027,0.725,-1.858,-131.409,-107.117,-188.660
-1.091,0.498,-1.481,-136.292,-144.958,-205.505
-1.129,0.218,-1.066,-138.916,-177.856,-220.215
-1.153,-0.136,-0.679,-141.541,-204.041,-232.727
-1.136,-0.626,-0.298,-143.860,-224.487,-242.065
-1.080,-1.215,0.126,-147.461,-240.540,-246.399
-0.932,-1.870,0.547,-151.489,-250.305,-242.004
-0.778,-2.493,0.966,-156.311,-252.502,-226.990
-0.541,-3.152,1.370,-157.532,-248.779,-202.148
-0.298,-3.666,1.731,-158.630,-238.708,-165.588
-0.018,-4.000,1.927,-154.602,-221.863,-121.033
0.153,-4.000,2.022,-153.625,-201.477,-70.190
0.293,-4.000,2.049,-152.100,-180.176,-15.991
0.370,-4.000,2.002,-153.076,-159.302,39.124
0.338,-3.744,1.872,-148.804,-138.855,90.454
0.226,-3.400,1.696,-139.221,-120.605,134.888
0.090,-3.039,1.492,-121.643,-104.431,173.828
-0.042,-2.650,1.339,-96.741,-93.323,207.703
-0.199,-2.241,1.252,-66.589,-86.243,236.206
-0.344,-1.821,1.220,-38.208,-82.642,259.705
-0.463,-1.404,1.262,-15.076,-82.092,279.846
-0.568,-0.977,1.383,3.357,-83.374,296.082
-0.612,-0.529,1.546,17.334,-84.717,308.594
-0.621,-0.124,1.748,26.672,-84.839,316.284
-0.624,0.212,1.973,30.457,-82.458,319.458
-0.575,0.516,2.148,25.574,-76.050,320.312
-0.575,0.882,2.316,14.648,-66.589,319.031
-0.534,1.250,2.383,5.432,-52.734,312.378
-0.439,1.689,2.341,-3.906,-36.499,300.903
-0.337,2.064,2.181,-8.850,-19.165,282.532
-0.293,2.372,1.990,-6.165,-3.784,256.653
-0.212,2.602,1.731,-2.014,8.118,225.342
-0.109,2.739,1.523,7.751,16.174,188.110
-0.065,2.949,1.379,4.150,20.569,150.330
-0.030,3.086,1.229,3.174,23.376,109.741
-0.020,3.197,1.093,2.075,24.475,66.772
-0.052,3.265,0.978,-2.563,23.254,22.766
-0.098,3.350,0.861,-14.526,20.325,-20.081
-0.247,3.438,0.752,-31.738,15.686,-63.599
-0.454,3.530,0.656,-43.152,9.521,-109.375
-0.686,3.607,0.487,-48.767,3.174,-157.471
-1.011,3.619,0.221,-47.058,-3.784,-209.351
-1.439,3.571,-0.006,-52.429,-16.907,-261.597
-1.903,3.509,-0.141,-67.444,-37.231,-313.354
-2.396,3.245,-0.243,-88.501,-62.378,-364.868
-2.903,2.747,-0.137,-113.098,-93.079,-414.978
-3.347,2.009,0.275,-137.878,-129.150,-460.022
-3.568,1.186,0.959,-161.865,-164.246,-495.178
-3.540,0.293,1.841,-179.749,-192.383,-519.531
-3.223,-0.823,2.921,-188.232,-208.008,-534.668
-2.654,-2.073,3.974,-187.439,-203.369,-535.706
-2.065,-3.066,4.000,-179.504,-173.096,-514.038
-1.528,-3.877,4.000,-145.325,-122.070,-476.501
-1.094,-4.000,4.000,-96.436,-65.063,-428.955
-0.666,-4.000,3.248,-70.374,-16.907,-368.652
-0.458,-4.000,2.389,-61.523,15.320,-300.110
-0.223,-4.000,1.657,-63.843,31.494,-228.149
-0.112,-3.998,1.133,-72.571,33.875,-157.898
-0.089,-3.379,0.839,-73.364,28.137,-99.792
-0.074,-2.789,0.692,-66.956,18.982,-56.091
-0.072,-2.329,0.599,-53.955,10.071,-23.804
-0.099,-1.938,0.558,-33.936,1.831,-0.122
-0.105,-1.589,0.554,-11.780,-5.981,18.005
-0.115,-1.278,0.583,7.263,-13.794,31.982
-0.102,-1.015,0.634,25.452,-20.813,42.358
-0.091,-0.810,0.731,40.222,-27.344,49.133
-0.069,-0.656,0.895,46.875,-32.959,54.321
-0.052,-0.512,1.108,41.382,-36.743,59.204
-0.028,-0.389,1.292,29.236,-36.682,63.477
-0.001,-0.292,1.412,15.686,-32.959,66.223
0.020,-0.202,1.475,5.371,-26.489,68.176
0.032,-0.154,1.474,-0.488,-18.555,68.787
0.022,-0.114,1.417,-3.540,-10.681,69.092
-0.016,-0.070,1.329,-3.601,-4.517,69.397
-0.037,-0.004,1.210,-1.831,-0.427,69.519
-0.048,0.084,1.091,2.808,1.587,69.092
-0.067,0.159,0.998,10.681,1.465,67.505
-0.066,0.229,0.968,16.357,-1.465,65.308
-0.058,0.316,1.039,15.747,-6.226,63.354
-0.046,0.406,1.168,10.986,-10.498,60.303
-0.020,0.511,1.290,5.310,-12.268,55.786

-0.434,1.321,1.171,20.142,-243.958,65.857
-0.314,1.232,1.673,28.076,-245.483,41.199
-0.218,1.078,2.235,17.029,-241.455,19.287
-0.084,0.893,2.763,-7.263,-229.431,1.831
0.062,0.707,3.200,-37.476,-210.083,-10.803
0.163,0.513,3.504,-63.232,-185.547,-20.691
0.193,0.308,3.636,-75.928,-156.921,-28.503
0.194,0.081,3.628,-77.515,-128.174,-34.729
0.183,-0.171,3.592,-69.275,-102.356,-39.063
0.201,-0.460,3.664,-52.917,-80.322,-40.894
0.220,-0.757,3.854,-32.776,-59.937,-38.940
0.226,-1.057,3.999,-11.047,-37.537,-32.593
0.208,-1.323,4.000,10.925,-13.611,-20.142
0.198,-1.471,4.000,37.354,12.512,-2.747
0.130,-1.465,4.000,64.026,41.321,19.287
0.040,-1.225,4.000,87.952,72.998,43.884
-0.066,-0.848,4.000,106.934,105.408,66.650
-0.234,-0.500,4.000,126.953,138.062,82.886
-0.424,-0.218,4.000,142.578,171.387,94.177
-0.606,0.005,4.000,151.550,203.247,102.173
-0.795,0.179,3.979,153.625,232.483,108.032
-1.020,0.313,3.654,149.109,257.812,112.305
-1.199,0.429,3.294,142.029,280.090,114.563
-1.334,0.525,2.923,130.371,298.096,115.051
-1.458,0.591,2.583,117.004,312.073,114.136
-1.558,0.623,2.276,103.394,322.815,111.328
-1.607,0.639,1.997,89.111,330.627,107.422
-1.625,0.625,1.727,75.867,336.182,103.088
-1.696,0.618,1.472,61.218,339.722,98.938
-1.677,0.640,1.221,47.180,341.125,94.360
-1.672,0.671,1.014,36.499,340.454,89.539
-1.642,0.700,0.809,28.381,338.501,83.130
-1.600,0.737,0.608,23.254,335.022,75.867
-1.548,0.787,0.423,20.081,329.895,67.505
-1.469,0.829,0.242,18.738,323.364,57.861
-1.395,0.865,0.092,16.541,314.758,47.607
-1.310,0.888,-0.042,13.550,304.810,36.682
-1.236,0.931,-0.153,7.568,293.640,25.208
-1.144,0.960,-0.273,1.587,282.471,12.939
-1.081,0.987,-0.409,-7.019,270.874,0.427
-1.038,1.017,-0.576,-17.395,258.789,-12.207
-1.037,1.086,-0.743,-32.043,245.300,-25.513
-0.923,1.064,-0.989,-39.978,229.492,-40.588
-0.873,1.185,-1.206,-56.641,210.510,-54.260
-0.826,1.231,-1.404,-72.815,186.707,-70.740
-0.816,1.305,-1.538,-81.421,160.034,-89.905
-0.814,1.351,-1.710,-86.060,132.385,-111.145
-0.836,1.355,-1.882,-87.097,103.210,-134.460
-0.876,1.292,-2.002,-85.876,70.496,-159.363
-0.952,1.126,-2.075,-87.219,34.363,-184.570
-1.018,0.847,-2.089,-89.294,-3.052,-208.557
-1.082,0.492,-1.993,-95.093,-42.480,-228.516
-1.124,0.076,-1.790,-106.262,-83.008,-243.286
-1.146,-0.356,-1.446,-120.056,-122.437,-251.953
-1.115,-0.846,-1.060,-133.301,-157.471,-254.578
-1.007,-1.453,-0.645,-146.545,-187.134,-252.075
-0.837,-2.143,-0.150,-156.555,-210.693,-241.089
-0.617,-2.716,0.394,-164.001,-225.220,-217.834
-0.363,-3.125,0.840,-165.405,-228.455,-183.899
-0.141,-3.376,1.186,-156.738,-222.351,-144.836
0.045,-3.395,1.451,-146.118,-210.754,-103.088
0.196,-3.217,1.561,-138.550,-194.397,-61.646
0.308,-2.986,1.555,-129.578,-176.025,-25.452
0.373,-2.846,1.493,-117.554,-158.936,3.418
0.379,-2.761,1.404,-101.501,-143.250,28.503
0.371,-2.616,1.250,-83.740,-129.944,52.063
0.319,-2.478,1.063,-64.758,-119.385,74.341
0.245,-2.325,0.911,-47.241,-113.037,94.788
0.194,-2.133,0.805,-34.668,-110.779,114.807
0.156,-1.951,0.839,-25.391,-112.732,133.118
0.115,-1.774,0.962,-18.921,-115.967,150.818
0.083,-1.561,1.149,-15.808,-118.469,167.664
0.068,-1.321,1.396,-15.076,-118.896,184.204
0.055,-1.069,1.605,-16.602,-115.295,198.914
0.030,-0.792,1.779,-19.714,-108.337,211.609
0.019,-0.454,1.928,-20.508,-98.938,221.497
-0.001,-0.098,2.016,-15.259,-87.585,226.868
-0.005,0.251,2.041,-6.836,-74.646,227.112
0.043,0.556,2.045,4.700,-61.707,222.900
0.084,0.810,2.108,16.357,-50.415,214.600
0.134,1.009,2.189,23.499,-39.673,203.613
0.172,1.180,2.231,20.325,-26.917,191.772
0.222,1.338,2.186,9.338,-12.207,178.650
0.210,1.488,2.038,-3.845,2.258,163.940
0.193,1.624,1.792,-15.442,16.724,147.400
0.196,1.721,1.497,-22.522,28.564,127.808
0.201,1.762,1.207,-22.644,36.316,106.201
0.176,1.782,0.944,-19.531,39.673,83.435
0.183,1.803,0.743,-17.944,38.513,60.364
0.195,1.771,0.614,-17.944,34.119,37.109
0.200,1.706,0.551,-19.165,27.832,14.526
0.189,1.637,0.537,-22.705,21.301,-6.165
0.163,1.599,0.546,-27.832,15.259,-25.452
0.125,1.628,0.538,-33.081,10.010,-43.884
0.059,1.683,0.502,-35.217,5.737,-63.232
-0.024,1.732,0.436,-38.391,1.648,-83.801
-0.182,1.766,0.367,-45.837,-3.723,-105.103
-0.268,1.846,0.248,-49.500,-10.681,-127.869
-0.428,1.975,0.161,-52.612,-19.958,-151.794
-0.617,2.074,0.027,-49.438,-30.762,-179.993
-0.847,2.152,-0.083,-50.354,-44.800,-211.060
-1.126,2.193,-0.124,-55.054,-63.171,-244.202
-1.434,2.200,-0.071,-62.378,-85.022,-279.419
-1.781,1.986,0.152,-74.219,-109.436,-318.359
-1.970,1.432,0.456,-90.454,-133.057,-357.117
-2.115,0.646,0.969,-120.850,-156.311,-387.939
-2.083,-0.276,1.703,-156.677,-177.307,-406.616
-1.808,-1.252,2.522,-187.622,-188.904,-410.217
-1.414,-2.198,3.315,-201.111,-185.120,-397.034
-0.963,-2.847,3.866,-192.017,-164.612,-368.286
-0.547,-3.236,4.000,-159.180,-129.761,-329.956
-0.213,-3.443,3.800,-116.150,-88.074,-287.720
0.033,-3.537,3.345,-85.022,-48.035,-243.103
0.145,-3.571,2.795,-68.542,-15.503,-197.266
0.203,-3.573,2.274,-61.890,6.775,-150.330
0.214,-3.436,1.773,-57.434,20.874,-103.271
0.188,-3.075,1.341,-50.720,27.527,-56.763
0.126,-2.590,1.051,-43.518,27.100,-15.076
0.052,-2.106,0.923,-36.072,22.034,17.761

0.077,-1.095,1.573,68.787,33.997,46.814
0.067,-1.185,1.597,76.050,40.039,58.655
0.046,-1.222,1.592,80.872,46.570,72.815
0.015,-1.220,1.557,83.862,53.528,87.646
-0.032,-1.176,1.477,84.717,60.181,102.539
-0.080,-1.100,1.350,84.473,65.918,117.065
-0.138,-0.997,1.220,83.435,69.824,130.615
-0.193,-0.865,1.085,83.740,71.655,142.517
-0.227,-0.705,0.965,84.778,71.716,152.771
-0.257,-0.537,0.870,85.510,70.007,161.133
-0.271,-0.379,0.783,85.938,67.017,166.626
-0.263,-0.235,0.706,84.595,63.049,170.044
-0.251,-0.099,0.630,83.130,58.777,171.448
-0.236,0.019,0.534,81.238,54.321,170.837
-0.230,0.107,0.401,79.102,49.927,168.640
-0.238,0.179,0.250,76.233,44.250,165.527
-0.240,0.266,0.075,71.594,36.743,162.476
-0.250,0.376,-0.109,61.584,26.672,159.668
-0.242,0.491,-0.291,46.570,14.038,156.555
-0.248,0.592,-0.439,28.870,-0.916,152.222
-0.266,0.675,-0.555,14.160,-18.005,146.240
-0.284,0.768,-0.681,2.258,-36.072,138.733
-0.312,0.858,-0.801,-3.052,-55.847,129.211
-0.356,0.934,-0.900,-2.197,-77.942,117.981
-0.377,0.984,-0.947,3.113,-102.417,104.492
-0.416,1.049,-0.877,6.653,-129.578,90.027
-0.449,1.068,-0.683,7.568,-158.325,74.280
-0.459,0.975,-0.361,8.118,-185.486,57.190
-0.448,0.851,0.060,2.808,-208.679,42.603
-0.406,0.762,0.530,-9.033,-225.037,32.104
-0.344,0.754,0.970,-22.156,-232.910,23.926
-0.267,0.773,1.344,-34.485,-233.093,15.320
-0.206,0.790,1.675,-45.471,-227.295,5.798
-0.149,0.737,1.937,-51.086,-216.797,-5.066
-0.084,0.590,2.166,-54.321,-204.224,-16.785
-0.022,0.360,2.432,-59.875,-190.796,-26.672
0.036,0.114,2.669,-69.519,-174.988,-32.166
0.094,-0.120,2.801,-78.308,-156.494,-33.325
0.115,-0.308,2.882,-81.726,-136.963,-30.640
0.126,-0.406,2.919,-78.369,-117.737,-24.841
0.142,-0.428,2.936,-65.552,-98.816,-18.311
0.139,-0.445,2.969,-42.419,-81.055,-13.123
0.181,-0.497,3.052,-16.663,-64.392,-8.728
0.185,-0.561,3.223,6.897,-48.645,-4.089
0.205,-0.660,3.486,31.555,-32.349,1.648
0.233,-0.683,3.783,50.232,-12.695,10.742
0.222,-0.621,4.000,61.340,10.681,22.278
0.183,-0.486,4.000,69.702,38.269,33.997
0.108,-0.320,4.000,78.491,69.397,43.457
0.006,-0.141,4.000,85.510,101.685,50.537
-0.124,-0.000,4.000,91.980,133.057,54.749
-0.268,0.100,3.881,96.619,163.147,56.519
-0.412,0.148,3.617,100.586,190.674,57.007
-0.566,0.175,3.312,104.492,214.661,57.373
-0.695,0.210,2.987,108.521,234.741,57.800
-0.794,0.235,2.688,112.000,249.634,58.167
-0.869,0.255,2.443,115.479,261.169,58.472
-0.928,0.265,2.215,117.249,270.447,59.082
-0.975,0.278,2.012,116.882,277.344,59.692
-1.014,0.286,1.826,114.502,282.898,60.730
-1.038,0.281,1.649,109.985,287.170,61.707
-1.057,0.259,1.501,102.173,289.856,62.988
-1.072,0.257,1.362,93.628,292.053,64.575
-1.074,0.277,1.213,87.036,293.823,66.101
-1.043,0.317,1.027,79.773,295.044,67.139
-1.115,0.376,0.895,71.655,295.105,67.261
-1.098,0.422,0.722,67.017,294.067,65.979
-1.079,0.515,0.575,60.608,291.870,63.843
-1.033,0.608,0.420,54.199,288.696,59.937
-1.005,0.701,0.281,50.720,284.424,54.016
-0.981,0.767,0.148,48.462,278.809,46.082
-0.926,0.829,-0.001,41.687,272.095,37.231
-0.896,0.882,-0.139,32.898,263.489,27.527
-0.841,0.923,-0.266,23.499,253.845,16.296
-0.801,0.953,-0.387,9.766,243.225,4.883
-0.758,0.977,-0.536,-9.338,231.323,-5.737
-0.700,1.026,-0.709,-35.522,217.346,-16.479
-0.646,1.100,-0.881,-63.904,200.806,-28.625
-0.640,1.176,-1.057,-86.792,182.068,-43.823
-0.630,1.251,-1.220,-100.037,160.583,-62.927
-0.617,1.359,-1.347,-104.248,136.475,-84.534
-0.625,1.421,-1.482,-107.910,111.328,-109.131
-0.662,1.357,-1.646,-102.783,85.388,-138.184
-0.734,1.201,-1.798,-95.337,56.763,-167.847
-0.796,0.932,-1.918,-87.341,25.269,-196.350
-0.870,0.596,-1.919,-81.909,-9.521,-220.886
-0.923,0.224,-1.798,-80.505,-46.692,-239.929
-0.950,-0.182,-1.587,-86.914,-84.290,-252.625
-0.961,-0.612,-1.268,-101.379,-119.568,-259.094
-0.930,-1.061,-0.893,-118.042,-151.123,-259.155
-0.803,-1.515,-0.483,-135.132,-177.124,-251.831
-0.651,-1.926,-0.026,-150.085,-196.228,-237.305
-0.504,-2.279,0.399,-160.339,-206.421,-215.210
-0.350,-2.530,0.701,-164.673,-207.581,-187.988
-0.188,-2.707,0.861,-162.048,-202.820,-158.508
-0.069,-2.834,0.956,-151.794,-195.801,-128.723
0.029,-2.940,1.005,-137.146,-188.049,-99.182
0.110,-3.060,1.051,-123.047,-180.786,-69.397
0.172,-3.169,1.121,-111.267,-173.950,-38.330
0.211,-3.308,1.220,-100.891,-167.419,-6.226
0.224,-3.418,1.284,-95.459,-159.973,28.503
0.176,-3.404,1.331,-96.558,-152.039,68.420
0.104,-3.197,1.323,-101.746,-143.982,110.779
0.021,-2.820,1.275,-108.459,-136.414,151.978
-0.112,-2.364,1.257,-107.666,-130.493,188.538
-0.239,-1.929,1.291,-96.313,-125.427,217.468
-0.352,-1.524,1.362,-79.895,-121.826,238.831
-0.411,-1.135,1.482,-58.472,-118.347,253.906
-0.439,-0.804,1.663,-35.095,-114.624,264.282
-0.442,-0.505,1.868,-15.625,-109.802,270.874
-0.412,-0.213,2.062,-3.662,-102.051,275.208
-0.377,0.070,2.216,1.282,-91.309,277.344
-0.363,0.351,2.317,0.305,-77.820,277.100
-0.336,0.661,2.314,-5.249,-61.401,273.926
-0.263,0.946,2.233,-11.108,-44.617,266.907
-0.201,1.205,2.106,-16.968,-28.992,255.920
-0.177,1.403,1.982,-21.729,-15.320,241.577
-0.114,1.606,1.875,-27.466,-4.700,224.182
-0.043,1.786,1.767,-32.349,4.883,203.979

0.034,1.934,1.489,-35.522,21.729,155.029
0.073,1.900,1.327,-37.354,26.917,129.456
0.097,1.884,1.209,-43.945,30.029,105.957
0.088,1.867,1.115,-49.438,31.616,82.336
0.078,1.865,1.013,-51.086,32.593,58.167
0.096,1.876,0.902,-43.823,33.264,33.020
0.085,1.848,0.791,-33.081,32.959,7.874
0.049,1.830,0.687,-21.606,31.372,-16.479
-0.006,1.810,0.592,-14.404,27.893,-40.833
-0.057,1.781,0.498,-12.024,23.132,-64.331
-0.142,1.782,0.404,-21.423,16.418,-85.876
-0.295,1.811,0.328,-40.894,7.629,-105.774
-0.368,1.877,0.218,-60.120,-3.418,-125.977
-0.528,2.113,0.166,-89.233,-17.212,-145.325
-0.708,2.436,0.160,-111.450,-34.424,-169.067
-0.952,2.789,0.241,-116.028,-52.917,-201.111
-1.276,3.102,0.347,-108.398,-70.190,-242.126
-1.654,3.257,0.399,-89.417,-84.839,-292.114
-2.119,3.151,0.418,-71.777,-98.267,-348.877
-2.611,2.549,0.542,-64.209,-113.708,-407.043
-2.970,1.699,0.798,-74.402,-131.165,-456.909
-3.132,0.735,1.148,-104.187,-149.841,-491.272
-3.046,-0.241,1.722,-145.630,-169.495,-509.033
-2.728,-1.309,2.472,-178.284,-184.448,-512.817
-2.166,-2.394,3.298,-194.580,-185.974,-500.122
-1.566,-3.297,3.976,-195.251,-170.166,-467.346
-0.964,-4.000,4.000,-145.874,-133.850,-423.340
-0.472,-4.000,3.884,-90.210,-86.548,-366.394
-0.071,-4.000,3.237,-51.453,-39.917,-299.866
0.089,-4.000,2.424,-25.696,-3.906,-230.225
0.147,-3.623,1.675,-12.573,17.700,-163.879
0.099,-2.894,1.163,-2.380,25.452,-110.291
0.024,-2.357,0.827,11.902,24.597,-71.777
-0.009,-2.037,0.587,21.729,18.738,-43.579
-0.032,-1.861,0.475,23.560,8.423,-20.996
-0.040,-1.708,0.505,22.522,-3.906,-0.732
-0.047,-1.505,0.640,21.484,-15.747,18.738
-0.050,-1.239,0.809,22.644,-24.719,36.072
-0.033,-0.945,0.952,25.269,-29.602,49.927
-0.021,-0.682,1.069,28.137,-31.189,59.448
-0.015,-0.460,1.152,32.043,-30.212,64.453
-0.023,-0.297,1.198,36.926,-27.405,65.613
-0.023,-0.171,1.207,40.039,-23.621,64.758
-0.022,-0.088,1.175,41.809,-19.958,62.256
-0.016,-0.031,1.148,39.978,-17.212,59.509
-0.017,-0.007,1.131,34.424,-15.625,57.007
-0.010,0.026,1.130,25.513,-14.465,55.481
0.002,0.081,1.126,14.099,-13.855,54.688
0.013,0.130,1.133,5.676,-13.428,53.223
0.027,0.147,1.156,1.465,-13.123,50.537
0.018,0.145,1.199,1.404,-12.695,47.241
0.042,0.156,1.210,1.343,-11.169,44.678
0.060,0.186,1.183,2.869,-8.911,42.175
0.066,0.201,1.140,9.094,-6.897,38.757
0.071,0.202,1.100,16.968,-6.165,34.790
0.076,0.188,1.096,22.644,-6.714,31.189
0.083,0.173,1.146,24.353,-7.751,28.320
0.099,0.195,1.195,22.156,-8.118,26.428
0.117,0.236,1.209,19.897,-6.592,24.292
0.121,0.253,1.185,19.958,-4.150,20.569
0.106,0.233,1.152,20.752,-2.075,15.991
0.100,0.182,1.137,19.958,-1.099,11.475
0.098,0.139,1.169,17.151,-1.099,8.240
0.107,0.127,1.207,12.146,-0.366,6.226
0.116,0.132,1.208,7.385,1.587,4.272
0.121,0.128,1.203,5.066,3.601,1.404
0.120,0.085,1.190,5.249,6.042,-1.343
0.113,0.010,1.178,5.676,8.423,-4.150
0.116,-0.069,1.165,4.639,10.498,-6.226
0.131,-0.142,1.120,0.854,13.184,-6.348
0.126,-0.203,1.047,-2.808,15.747,-5.005
0.112,-0.243,0.968,-2.319,17.212,-3.296
0.099,-0.274,0.899,-0.488,17.090,-1.465
0.092,-0.304,0.865,1.099,15.198,0.427
0.082,-0.308,0.875,2.136,12.085,3.906
0.084,-0.265,0.902,1.892,9.399,8.179
0.091,-0.184,0.927,1.587,7.385,11.780
0.089,-0.105,0.934,3.418,6.470,13.672
0.088,-0.044,0.938,5.981,6.042,13.428
0.085,-0.023,0.937,9.155,5.493,11.658
0.069,-0.035,0.932,14.221,5.249,9.216
0.070,-0.057,0.909,17.334,5.005,7.202
0.073,-0.069,0.874,16.663,4.517,6.531
0.072,-0.071,0.850,13.855,2.625,6.409
0.084,-0.062,0.867,8.911,-0.183,6.897
0.096,-0.067,0.925,4.578,-3.296,6.653
0.106,-0.085,0.998,2.441,-5.005,6.287
0.113,-0.108,1.059,1.953,-5.371,5.981
0.119,-0.138,1.093,2.319,-4.822,5.981
0.121,-0.149,1.108,2.258,-3.601,7.080
0.118,-0.133,1.108,2.686,-2.197,8.545
0.111,-0.104,1.095,3.113,-1.282,9.583
0.098,-0.083,1.084,4.150,-0.549,10.071
0.095,-0.055,1.083,5.859,-0.122,10.071
0.095,-0.024,1.083,6.836,0.244,9.949
0.092,0.011,1.067,5.676,1.160,9.521
0.094,0.040,1.045,4.395,1.343,8.362
0.095,0.039,1.037,4.211,1.099,6.042
0.102,0.012,1.049,5.371,0.671,3.479
0.100,-0.024,1.066,6.714,0.549,1.465
0.100,-0.047,1.081,6.409,0.854,0.183
0.108,-0.047,1.078,2.747,1.526,0.183
0.110,-0.044,1.060,-0.244,2.380,0.000
0.109,-0.050,1.040,-0.549,2.991,-0.610
0.112,-0.074,1.025,0.793,3.235,-1.282
0.115,-0.112,1.026,2.930,2.869,-1.587
0.116,-0.141,1.040,4.211,2.625,-1.648
0.125,-0.155,1.056,3.784,2.808,-1.221
0.129,-0.158,1.060,1.831,3.601,-0.305
0.126,-0.149,1.036,1.282,4.761,0.916
0.123,-0.137,1.004,2.747,5.554,1.831
0.120,-0.136,0.989,4.639,5.554,2.319
0.119,-0.136,0.992,5.493,4.822,2.930
0.121,-0.133,1.006,4.822,4.089,3.540
0.114,-0.115,1.030,4.211,3.662,4.333
0.116,-0.091,1.031,2.869,3.845,4.944
0.104,-0.062,1.001,1.465,4.639,5.188
0.097,-0.031,0.953,1.892,5.249,4.883
0.082,-0.015,0.922,2.808,4.456,3.723

0.122,-1.015,1.627,36.987,24.841,40.161
0.107,-1.105,1.651,41.565,32.593,51.392
0.085,-1.141,1.630,47.668,41.260,64.026
0.050,-1.153,1.577,56.946,49.988,76.782
0.001,-1.153,1.496,70.740,58.350,88.562
-0.045,-1.130,1.386,87.402,65.796,100.098
-0.107,-1.061,1.239,108.032,72.083,111.450
-0.183,-0.939,1.046,127.075,75.928,121.826
-0.241,-0.799,0.811,140.808,76.782,130.798
-0.297,-0.678,0.580,145.447,73.242,138.062
-0.322,-0.591,0.377,140.564,65.430,144.104
-0.344,-0.537,0.231,127.441,53.772,149.597
-0.358,-0.478,0.133,109.436,39.978,154.968
-0.353,-0.386,0.078,89.355,25.330,160.156
-0.340,-0.249,0.049,68.542,11.475,164.734
-0.322,-0.105,0.016,48.523,-0.977,167.358
-0.317,0.025,-0.015,28.381,-12.024,167.847
-0.309,0.146,-0.069,7.690,-22.705,167.053
-0.297,0.250,-0.150,-10.742,-32.288,164.734
-0.304,0.327,-0.270,-23.621,-41.931,160.645
-0.319,0.364,-0.416,-34.485,-53.162,155.457
-0.322,0.368,-0.561,-43.884,-66.895,149.719
-0.359,0.333,-0.670,-48.645,-83.740,143.799
-0.385,0.309,-0.728,-46.997,-103.516,138.428
-0.427,0.335,-0.667,-41.931,-125.793,134.277
-0.474,0.401,-0.530,-34.119,-148.315,130.188
-0.491,0.493,-0.352,-25.269,-169.739,125.366
-0.501,0.601,-0.118,-18.188,-190.063,119.202
-0.460,0.718,0.187,-11.780,-208.679,110.474
-0.361,0.792,0.560,-6.714,-224.182,99.487
-0.291,0.861,1.019,-4.639,-235.474,87.646
-0.162,0.922,1.533,-8.850,-241.272,75.989
-0.037,0.937,2.072,-13.916,-239.929,63.293
0.034,0.977,2.613,-26.184,-231.262,51.208
0.129,1.024,3.079,-39.429,-215.576,38.818
0.169,1.055,3.467,-47.119,-193.481,24.963
0.189,1.039,3.747,-48.828,-167.358,8.423
0.245,0.902,3.932,-47.241,-139.221,-9.644
0.295,0.629,4.000,-43.579,-110.779,-27.649
0.292,0.264,4.000,-38.147,-81.787,-42.114
0.293,-0.145,4.000,-31.738,-53.650,-50.964
0.290,-0.561,3.991,-22.766,-26.428,-53.040
0.288,-0.939,3.966,-7.019,-0.610,-48.157
0.245,-1.192,3.935,12.695,25.024,-36.072
0.182,-1.347,3.940,38.696,50.598,-18.250
0.105,-1.369,3.964,66.833,76.599,2.502
