aX,aY,aZ,gX,gY,gZ
-3.485,1.440,1.103,131.348,119.263,558.167
-3.160,1.736,0.758,133.850,121.399,529.114
-2.858,2.106,0.477,125.610,117.859,498.474
-2.512,2.422,0.263,116.638,110.168,464.600
-2.127,2.723,0.077,103.455,100.098,427.063
-1.835,2.960,-0.064,87.646,88.928,387.390
-1.528,3.191,-0.156,60.730,76.538,347.290
-1.237,3.455,-0.166,24.719,64.331,307.617
-0.993,3.841,-0.108,-22.400,54.504,266.846
-0.838,4.000,-0.140,-74.036,49.438,221.680
-0.687,4.000,-0.268,-111.023,47.668,167.847
-0.647,4.000,-0.331,-135.193,43.396,107.727
-0.726,4.000,-0.357,-156.128,36.499,40.222
-0.888,4.000,-0.383,-180.359,27.405,-35.034
-1.281,4.000,-0.367,-206.726,14.648,-121.704
-1.920,4.000,-0.218,-233.521,-2.686,-216.980
-2.742,4.000,0.001,-254.700,-22.949,-315.308
-3.745,4.000,0.214,-266.357,-43.152,-411.560
-4.000,4.000,0.445,-274.963,-64.880,-501.282
-4.000,3.880,0.761,-282.349,-88.562,-581.116
-4.000,2.996,1.099,-293.640,-113.647,-648.804

-4.000,0.975,2.224,-314.026,-170.410,-758.179
-4.000,-0.500,3.505,-327.454,-200.378,-800.842
-4.000,-2.365,4.000,-320.984,-208.435,-827.759
-4.000,-4.000,4.000,-305.542,-181.458,-824.158
-4.000,-4.000,4.000,-279.053,-123.962,-781.921
-4.000,-4.000,4.000,-221.985,-52.246,-717.346
-3.964,-4.000,3.888,-160.583,11.841,-636.658
-3.109,-4.000,2.674,-133.179,56.946,-541.565
-2.270,-4.000,1.622,-148.254,79.102,-429.871
-1.662,-4.000,0.937,-176.941,78.857,-306.396
-1.277,-4.000,0.662,-198.853,65.308,-189.575
-1.096,-4.000,0.675,-212.952,48.218,-99.548
-1.032,-4.000,0.709,-211.731,36.011,-38.025
-1.085,-3.959,0.592,-193.604,30.151,8.362
-1.187,-3.106,0.370,-162.903,25.635,44.983
-1.272,-2.263,0.167,-127.991,17.273,69.397
-1.274,-1.555,0.052,-94.971,4.578,80.750
-1.242,-0.958,0.079,-65.491,-10.437,81.360
-1.170,-0.527,0.192,-36.865,-25.452,72.693
-1.105,-0.253,0.399,-15.686,-38.086,58.167
-0.997,-0.071,0.645,-5.371,-46.997,41.565
-0.880,0.006,0.908,-0.732,-50.659,23.987
-0.764,-0.068,1.176,1.526,-49.194,5.432
-0.655,-0.284,1.381,1.221,-42.114,-10.986
-0.583,-0.577,1.486,-1.099,-30.334,-22.949
-0.539,-0.846,1.475,-2.441,-15.808,-28.503
-0.522,-1.017,1.361,-4.761,-0.977,-27.954
-0.536,-1.100,1.182,-7.751,11.719,-22.827
-0.560,-1.101,0.976,-11.414,21.606,-15.442
-0.591,-1.078,0.791,-14.648,27.893,-7.996
-0.635,-1.049,0.640,-17.883,30.334,-1.587
-0.649,-0.949,0.528,-24.414,29.602,4.822
-0.640,-0.843,0.471,-26.306,27.161,9.644
-0.625,-0.798,0.470,-20.935,23.621,11.597
-0.608,-0.811,0.501,-14.343,20.508,12.390
-0.658,-0.880,0.522,-7.385,18.616,13.306
-0.678,-0.811,0.444,-4.211,17.761,16.846
-0.691,-0.641,0.326,-0.244,16.174,20.874
-0.687,-0.492,0.251,3.052,11.963,21.729
-0.670,-0.431,0.277,4.639,5.554,19.470
-0.643,-0.486,0.381,7.812,-0.244,14.832
-0.643,-0.594,0.482,10.864,-3.540,10.620
-0.663,-0.649,0.527,14.221,-4.395,8.667
-0.642,-0.601,0.484,15.991,-4.150,9.033
-0.627,-0.546,0.436,16.907,-4.517,9.155
-0.610,-0.554,0.454,16.785,-6.348,7.874
-0.576,-0.625,0.523,16.479,-8.789,5.920
-0.544,-0.710,0.598,16.296,-9.705,5.127
-0.543,-0.771,0.649,17.212,-8.789,5.859
-0.536,-0.783,0.671,16.052,-6.958,8.118
-0.517,-0.781,0.647,13.855,-5.188,11.169
-0.510,-0.767,0.636,12.878,-3.967,13.977
-0.508,-0.768,0.645,13.916,-2.869,16.418
-0.566,-0.772,0.649,14.709,-1.831,18.677
-0.642,-0.713,0.611,13.428,-0.732,21.545
-0.642,-0.509,0.511,8.179,-0.244,25.391
-0.654,-0.295,0.417,5.188,-1.038,26.428
-0.652,-0.136,0.396,5.066,-4.578,22.766
-0.633,-0.100,0.474,5.615,-9.521,15.015
-0.596,-0.181,0.610,7.141,-13.489,5.249
-0.557,-0.340,0.742,9.399,-14.282,-2.747
-0.524,-0.516,0.828,13.062,-11.597,-8.362
-0.539,-0.671,0.856,15.625,-7.202,-11.047
-0.532,-0.728,0.832,13.062,-2.380,-9.521
-0.529,-0.741,0.776,9.949,2.075,-6.409
-0.530,-0.735,0.731,7.080,5.066,-3.601
-0.525,-0.741,0.712,4.578,7.324,-1.465
-0.545,-0.740,0.715,4.089,9.216,-0.244
-0.542,-0.756,0.692,4.944,11.658,1.099
-0.605,-0.742,0.680,4.761,13.794,3.052
-0.635,-0.646,0.590,2.502,16.174,5.981
-0.642,-0.474,0.448,-2.441,17.517,8.362
-0.650,-0.348,0.335,-3.113,16.296,7.019
-0.642,-0.273,0.278,-2.197,12.207,2.686
-0.631,-0.279,0.291,-2.502,6.348,-3.174
-0.612,-0.368,0.364,-0.305,1.343,-10.376
-0.588,-0.508,0.454,2.563,-2.197,-16.235
-0.566,-0.629,0.533,6.226,-4.028,-19.470
-0.533,-0.730,0.590,9.644,-4.211,-20.203
-0.555,-0.824,0.638,9.766,-3.418,-19.348
-0.552,-0.930,0.653,6.470,-1.770,-17.029
-0.553,-1.004,0.645,0.610,-0.061,-12.268
-0.556,-1.036,0.635,-2.869,1.343,-5.920
-0.563,-1.015,0.622,-5.737,2.319,0.610
-0.574,-0.957,0.593,-8.667,3.052,7.141
-0.582,-0.891,0.559,-9.949,3.540,12.085
-0.594,-0.827,0.541,-9.521,3.113,15.686
-0.606,-0.762,0.529,-8.240,2.625,18.494
-0.610,-0.696,0.520,-5.493,1.953,19.897
-0.615,-0.654,0.529,-1.526,0.732,19.653
-0.618,-0.640,0.549,1.587,-0.610,18.494
-0.618,-0.629,0.568,2.563,-1.282,17.700
-0.622,-0.600,0.583,2.930,-1.587,16.724
-0.617,-0.544,0.586,2.380,-1.526,16.113
-0.608,-0.499,0.582,2.258,-1.465,14.587
-0.593,-0.504,0.598,3.540,-1.770,11.597
-0.575,-0.578,0.626,3.967,-1.953,8.179
-0.562,-0.681,0.652,3.357,-1.831,5.981
-0.557,-0.754,0.665,1.770,-0.977,6.042
-0.551,-0.765,0.653,0.183,0.549,8.179
-0.546,-0.718,0.622,-0.244,2.014,11.169
-0.549,-0.656,0.587,-0.366,2.991,12.634
-0.554,-0.606,0.556,-0.244,3.235,13.123
-0.548,-0.581,0.537,0.305,2.808,12.207
-0.549,-0.587,0.527,0.977,2.075,10.925
-0.550,-0.609,0.532,1.526,1.221,9.766
-0.558,-0.633,0.549,2.563,0.427,9.094
-0.562,-0.639,0.562,3.235,-0.061,8.911
-0.567,-0.625,0.559,3.174,-0.427,9.155
-0.570,-0.597,0.552,3.235,-0.671,9.216
-0.574,-0.561,0.554,3.235,-1.221,8.789
-0.572,-0.528,0.572,3.418,-1.648,7.568
-0.561,-0.525,0.601,3.662,-2.136,5.554
-0.555,-0.578,0.631,3.235,-2.136,2.991
-0.551,-0.663,0.647,2.197,-1.404,1.160
-0.550,-0.732,0.652,1.282,-0.244,1.038
-0.549,-0.761,0.637,0.000,0.916,2.380
-0.551,-0.776,0.608,-0.732,2.197,4.395
-0.575,-0.783,0.583,-1.221,2.686,6.348

-0.853,-1.327,0.534,7.385,-7.263,21.118
-0.902,-1.381,0.469,8.484,-6.653,28.320
-0.944,-1.400,0.412,10.193,-7.324,35.950
-1.002,-1.400,0.349,15.564,-8.484,43.213
-1.016,-1.372,0.274,19.287,-10.376,49.988
-1.050,-1.392,0.207,25.024,-13.550,55.359
-1.045,-1.415,0.142,28.198,-17.517,61.096
-1.045,-1.490,0.097,31.738,-22.461,66.650
-1.043,-1.581,0.061,35.583,-28.259,73.242
-1.024,-1.640,0.012,39.551,-33.936,81.909
-1.016,-1.669,-0.044,44.495,-39.856,92.651
-1.011,-1.645,-0.128,48.950,-45.959,104.919
-1.023,-1.555,-0.217,53.772,-53.040,117.920
-1.024,-1.384,-0.287,58.655,-62.378,130.615
-1.032,-1.174,-0.313,61.157,-73.792,141.724
-1.029,-0.949,-0.322,59.143,-86.121,150.696
-1.005,-0.690,-0.298,54.749,-98.511,157.227
-0.975,-0.385,-0.238,51.453,-110.962,160.706
-0.932,-0.048,-0.171,51.270,-122.192,160.400
-0.889,0.317,-0.108,51.697,-131.653,156.250
-0.812,0.744,-0.066,52.185,-139.526,146.973
-0.754,1.195,-0.031,60.425,-146.484,130.493
-0.742,1.644,0.021,76.904,-153.442,106.384
-0.681,2.081,0.066,88.135,-159.851,75.317
-0.651,2.450,0.145,93.567,-165.955,37.231
-0.630,2.719,0.243,94.238,-170.166,-7.935
-0.665,2.876,0.356,80.139,-172.729,-58.289
-0.774,2.841,0.483,62.073,-173.035,-113.647
-0.965,2.433,0.599,47.485,-169.800,-171.631
-1.143,1.798,0.684,39.063,-163.452,-225.830
-1.280,1.066,0.718,37.659,-154.480,-270.142
-1.370,0.333,0.764,32.227,-144.775,-303.528
-1.430,-0.473,0.840,19.958,-135.132,-325.806
-1.502,-1.281,0.904,-1.770,-125.671,-335.327
-1.506,-2.067,0.928,-24.414,-114.624,-330.994
-1.502,-2.800,0.938,-38.696,-103.394,-314.148
-1.417,-3.416,0.887,-39.368,-91.187,-287.598
-1.306,-3.970,0.807,-31.677,-79.529,-255.005
-1.260,-4.000,0.791,-23.254,-70.007,-218.811
-1.274,-4.000,0.745,-23.499,-61.218,-171.936
-1.286,-4.000,0.703,-30.273,-52.795,-111.023
-1.471,-4.000,0.558,-9.277,-45.471,-46.997
-1.699,-4.000,0.425,13.489,-43.762,22.949
-1.956,-4.000,0.462,29.053,-47.852,94.849
-2.159,-4.000,0.775,39.856,-55.664,159.851
-2.359,-4.000,1.293,58.289,-60.974,216.248
-2.600,-4.000,1.782,76.599,-57.495,271.606
-2.950,-4.000,2.099,89.294,-45.288,331.848
-3.423,-4.000,2.318,94.238,-28.809,395.142
-3.964,-4.000,2.440,87.524,-9.827,460.388
-4.000,-4.000,2.481,72.266,11.230,523.743
-4.000,-3.975,2.334,68.665,35.156,580.139
-4.000,-2.837,2.076,72.266,58.228,623.962
-4.000,-1.667,1.716,77.393,78.918,651.428
-4.000,-0.671,1.312,97.351,93.994,658.936
-4.000,0.073,0.961,126.831,99.487,648.621
-4.000,0.604,0.717,153.625,94.482,626.770
-4.000,0.984,0.604,172.180,82.214,598.938
-4.000,1.253,0.581,180.359,67.139,567.932
-3.708,1.496,0.578,175.537,52.246,536.743
-3.333,1.734,0.562,165.710,40.344,506.714
-2.960,2.072,0.541,143.738,31.250,478.638
-2.533,2.478,0.464,117.310,25.513,448.792
-2.088,2.915,0.348,88.257,21.667,415.222
-1.727,3.343,0.211,54.443,18.921,377.441
-1.377,3.826,0.004,16.602,17.273,334.473
-1.146,4.000,-0.214,-19.531,13.733,285.889
-0.917,4.000,-0.393,-54.749,6.531,233.521
-0.709,4.000,-0.489,-93.323,-3.784,174.011
-0.645,4.000,-0.415,-107.422,-16.113,99.670
-0.700,4.000,-0.127,-128.052,-30.273,16.296
-0.909,4.000,0.192,-147.278,-40.771,-80.139
-1.426,4.000,0.570,-152.954,-47.424,-187.500
-2.090,4.000,0.994,-154.480,-49.133,-295.532
-2.821,4.000,1.342,-144.470,-44.067,-396.423
-3.509,3.955,1.506,-136.292,-33.081,-479.065
-3.999,2.840,1.535,-138.000,-20.691,-540.649
-4.000,1.824,1.578,-146.973,-10.559,-586.182
-4.000,0.935,1.691,-162.903,-2.441,-619.446
-4.000,0.030,1.830,-180.725,5.493,-643.799
-4.000,-0.967,1.949,-187.744,16.296,-663.513
-4.000,-2.017,2.004,-177.307,31.555,-677.856
-4.000,-3.358,1.793,-148.193,52.734,-684.753
-4.000,-4.000,1.519,-132.019,73.730,-673.767
-4.000,-4.000,1.054,-124.878,89.722,-637.024
-3.828,-4.000,0.351,-104.370,99.915,-563.782
-2.874,-4.000,-0.140,-86.792,97.168,-456.116
-2.220,-4.000,-0.340,-83.374,81.360,-338.623
-1.796,-4.000,-0.250,-78.247,60.791,-233.948
-1.563,-4.000,-0.125,-63.354,44.495,-140.503
-1.447,-4.000,-0.143,-27.771,34.729,-54.199
-1.534,-4.000,-0.188,14.221,26.123,26.672
-1.760,-4.000,-0.223,45.959,15.686,106.750
-2.011,-4.000,-0.130,65.796,2.136,184.570
-2.223,-4.000,0.223,81.299,-12.573,252.808
-2.370,-4.000,0.741,99.976,-24.048,306.213
-2.487,-4.000,1.286,121.460,-27.649,348.267
-2.667,-4.000,1.743,145.813,-22.522,384.766
-2.884,-4.000,2.030,167.053,-10.925,420.959
-3.200,-3.874,2.200,174.011,2.869,458.496
-3.478,-3.221,2.172,168.030,19.897,495.728
-3.711,-2.457,2.036,154.724,36.194,528.564
-3.823,-1.705,1.887,140.503,50.720,553.894
-3.843,-1.021,1.749,131.958,63.354,569.153
-3.784,-0.422,1.625,127.563,74.463,575.134
-3.644,0.068,1.483,122.925,84.961,572.937
-3.496,0.447,1.318,117.737,94.299,564.453
-3.392,0.763,1.128,110.962,102.295,552.429
-3.232,1.017,0.865,100.830,108.582,538.513
-3.094,1.359,0.617,86.670,111.145,522.705
-2.910,1.756,0.358,66.528,110.229,504.944
-2.602,2.232,0.113,48.767,105.530,483.032
-2.205,2.752,-0.089,29.114,97.717,455.688
-1.866,3.123,-0.254,11.475,87.158,419.678
-1.599,3.637,-0.296,-20.813,74.707,379.272
-1.354,4.000,-0.280,-58.777,63.293,330.933
-1.061,4.000,-0.368,-97.717,55.603,272.583
-0.827,4.000,-0.386,-114.014,48.340,203.735
-0.700,4.000,-0.335,-119.995,40.527,122.742

-0.974,4.000,-0.349,-135.681,26.123,-69.397
-1.497,4.000,-0.274,-153.503,13.855,-174.866
-2.228,4.000,-0.117,-181.519,-2.441,-279.663
-3.130,4.000,0.046,-212.219,-21.362,-376.831
-3.997,4.000,0.206,-239.380,-42.480,-463.745
-4.000,3.932,0.446,-262.024,-68.176,-539.246
-4.000,3.132,0.848,-282.104,-97.717,-604.553
-4.000,2.257,1.374,-290.710,-127.258,-662.415
-4.000,1.281,2.065,-294.067,-153.503,-713.989
-4.000,0.254,2.845,-287.659,-170.410,-755.188
-4.000,-0.965,3.645,-264.954,-173.218,-787.842
-4.000,-2.590,4.000,-241.516,-159.424,-807.678
-4.000,-3.994,4.000,-222.168,-123.413,-799.622
-4.000,-4.000,4.000,-194.702,-68.176,-761.719
-4.000,-4.000,3.999,-173.340,-9.521,-698.669
-3.983,-4.000,3.159,-157.166,38.208,-618.652
-3.245,-4.000,2.219,-158.203,68.665,-526.367
-2.616,-4.000,1.511,-176.147,80.750,-429.321
-2.131,-4.000,1.062,-194.336,78.003,-339.722
-1.636,-4.000,0.993,-202.332,66.467,-267.456
-1.326,-4.000,1.194,-197.266,54.626,-211.914
-1.059,-4.000,1.077,-188.538,53.833,-152.100
-1.002,-4.000,0.621,-170.715,58.350,-84.595
-1.049,-4.000,0.179,-151.245,56.030,-22.156
-1.102,-3.473,-0.071,-137.634,43.823,24.658
-1.140,-2.607,-0.096,-121.460,26.917,55.359
-1.145,-1.899,-0.016,-104.004,10.132,73.059
-1.143,-1.302,0.094,-84.961,-3.357,80.200
-1.113,-0.768,0.193,-64.148,-13.611,79.285
-1.100,-0.372,0.256,-43.274,-21.667,70.618
-1.019,-0.094,0.350,-27.771,-29.053,55.969
-0.941,0.001,0.488,-12.573,-35.095,36.926
-0.859,-0.069,0.636,-0.244,-38.269,16.174
-0.759,-0.260,0.771,6.592,-38.452,-1.343
-0.691,-0.538,0.880,11.597,-35.706,-14.526
-0.612,-0.811,0.960,14.771,-30.945,-22.339
-0.545,-1.052,1.021,15.869,-24.902,-24.109
-0.511,-1.227,1.066,14.893,-17.822,-20.386
-0.503,-1.300,1.052,11.902,-10.010,-12.573
-0.515,-1.250,0.969,6.104,-2.441,-2.136
-0.547,-1.133,0.829,-1.404,4.028,7.874
-0.567,-0.998,0.673,-8.118,8.057,16.418
-0.597,-0.900,0.568,-9.888,9.338,21.790
-0.616,-0.848,0.508,-7.690,8.606,24.902
-0.628,-0.819,0.473,-5.188,6.714,26.855
-0.613,-0.791,0.451,-1.892,4.578,28.564
-0.600,-0.781,0.483,4.578,2.014,29.724
-0.587,-0.797,0.521,10.864,-0.488,30.701
-0.573,-0.810,0.566,15.747,-1.831,32.349
-0.569,-0.808,0.610,19.043,-2.686,34.607
-0.552,-0.784,0.654,19.531,-3.052,36.987
-0.548,-0.763,0.682,16.663,-2.625,39.429
-0.548,-0.709,0.686,12.451,-1.709,41.870
-0.555,-0.625,0.675,10.437,-0.488,43.518
-0.570,-0.521,0.643,9.338,0.732,43.823
-0.585,-0.402,0.582,7.690,2.136,42.908
-0.578,-0.286,0.521,5.981,2.502,39.978
-0.568,-0.240,0.504,6.226,1.648,34.302
-0.566,-0.269,0.526,8.301,0.122,27.039
-0.555,-0.318,0.545,9.521,-0.732,20.508
-0.522,-0.373,0.548,10.620,-0.793,14.709
-0.489,-0.476,0.559,11.719,-0.977,9.949
-0.464,-0.619,0.613,10.742,-1.343,6.470
-0.441,-0.745,0.691,7.080,-1.282,6.042
-0.438,-0.821,0.746,3.418,0.671,8.179
-0.453,-0.837,0.737,0.854,3.601,11.658
-0.474,-0.785,0.646,-1.343,7.080,15.564
-0.519,-0.659,0.525,-3.540,9.277,18.982
-0.537,-0.505,0.418,-5.249,9.216,20.264
-0.543,-0.387,0.381,-3.906,6.714,18.372
-0.545,-0.349,0.396,-1.282,3.235,13.489
-0.535,-0.387,0.450,2.563,0.183,7.019
-0.549,-0.469,0.507,5.737,-2.075,1.099
-0.541,-0.512,0.517,7.080,-2.869,-1.770
-0.531,-0.544,0.517,7.385,-3.540,-3.906
-0.516,-0.586,0.538,6.226,-4.333,-6.042
-0.500,-0.656,0.582,5.554,-4.944,-7.812
-0.483,-0.750,0.627,5.432,-5.066,-8.850
-0.498,-0.830,0.668,4.395,-4.456,-8.240
-0.496,-0.852,0.682,3.296,-3.113,-5.920
-0.491,-0.836,0.658,1.709,-1.099,-3.296
-0.498,-0.826,0.632,1.221,0.610,-1.465
-0.500,-0.841,0.615,2.014,1.465,-0.610
-0.502,-0.875,0.615,3.174,1.892,0.671
-0.534,-0.901,0.621,4.089,2.319,2.563
-0.540,-0.853,0.581,2.380,3.113,5.859
-0.541,-0.777,0.522,0.549,3.540,8.484
-0.544,-0.722,0.483,0.244,2.808,9.521
-0.544,-0.710,0.476,0.610,1.343,9.277
-0.546,-0.715,0.489,2.136,-0.427,8.606
-0.534,-0.702,0.498,3.845,-1.709,8.240
-0.519,-0.705,0.511,5.432,-2.869,7.690
-0.513,-0.746,0.539,5.554,-3.662,7.324
-0.531,-0.787,0.573,5.127,-4.272,7.446
-0.531,-0.747,0.580,4.517,-4.089,8.850
-0.523,-0.649,0.569,6.165,-3.540,10.071
-0.515,-0.586,0.558,7.690,-3.113,9.644
-0.509,-0.598,0.568,7.751,-3.174,7.812
-0.497,-0.666,0.602,7.996,-3.601,5.615
-0.501,-0.739,0.650,7.812,-3.357,5.066
-0.507,-0.724,0.663,5.798,-2.136,6.287
-0.504,-0.650,0.629,2.014,-0.427,7.935
-0.516,-0.615,0.584,-0.061,0.671,8.057
-0.527,-0.621,0.551,-0.122,1.282,7.019
-0.536,-0.649,0.539,-0.549,0.916,5.798
-0.542,-0.678,0.556,-1.099,0.305,5.188
-0.550,-0.698,0.572,-1.404,-0.305,5.005
-0.554,-0.698,0.558,-2.380,-0.183,5.188
-0.567,-0.683,0.522,-2.625,0.000,5.188
-0.571,-0.655,0.495,-2.380,-0.610,5.310
-0.583,-0.662,0.491,-1.770,-1.770,4.150
-0.591,-0.692,0.501,-1.465,-2.930,2.930
-0.599,-0.735,0.513,-1.038,-4.028,2.502
-0.605,-0.776,0.523,-0.854,-4.822,2.930
-0.617,-0.826,0.547,-1.282,-5.676,3.723
-0.636,-0.891,0.586,-2.319,-6.287,5.432
-0.663,-0.948,0.613,-3.906,-6.104,8.057
-0.699,-0.955,0.607,-5.676,-5.066,11.658
-0.744,-0.922,0.560,-6.714,-3.845,15.198

-1.021,-1.408,0.334,5.920,-11.292,20.508
-1.020,-1.596,0.297,6.653,-13.855,24.963
-1.007,-1.761,0.241,8.728,-16.541,32.227
-1.006,-1.896,0.192,11.719,-19.531,42.480
-0.986,-1.976,0.126,13.489,-22.827,55.664
-0.988,-2.019,0.031,18.372,-26.306,69.946
-0.987,-2.009,-0.076,22.461,-31.311,85.815
-0.981,-1.950,-0.185,26.611,-37.720,102.112
-1.008,-1.829,-0.285,31.433,-45.471,118.652
-1.027,-1.642,-0.407,39.673,-54.016,133.667
-1.045,-1.409,-0.508,49.438,-64.941,146.606
-1.063,-1.158,-0.561,57.800,-78.796,156.433
-1.071,-0.859,-0.588,61.584,-94.421,164.062
-1.038,-0.486,-0.576,63.293,-110.596,168.823
-0.996,-0.067,-0.526,67.505,-127.075,169.006
-0.926,0.386,-0.442,72.021,-143.188,164.062
-0.854,0.885,-0.323,72.815,-158.630,153.809
-0.810,1.427,-0.184,77.026,-171.631,136.047
-0.719,2.004,-0.080,89.050,-182.007,109.253
-0.654,2.499,0.029,108.032,-190.002,71.045
-0.678,2.930,0.123,123.108,-195.618,22.949
-0.700,3.194,0.212,134.033,-199.341,-33.447
-0.800,3.227,0.366,133.606,-202.271,-97.046
-0.988,2.867,0.618,123.840,-203.430,-163.452
-1.153,2.094,0.949,113.831,-200.317,-227.112
-1.335,1.118,1.312,101.624,-191.711,-280.212
-1.424,0.124,1.530,85.022,-174.805,-318.970
-1.500,-0.826,1.626,67.749,-153.076,-342.468
-1.484,-1.872,1.631,48.889,-129.517,-352.539
-1.478,-3.040,1.608,27.344,-106.873,-346.863
-1.344,-4.000,1.473,11.108,-84.778,-321.472
-1.114,-4.000,1.265,3.235,-64.697,-276.489
-0.981,-4.000,1.061,1.282,-48.401,-219.849
-0.901,-4.000,0.926,4.578,-36.011,-158.813
-0.917,-4.000,0.848,16.724,-25.513,-101.013
-1.144,-4.000,0.724,31.982,-15.381,-41.626
-1.380,-4.000,0.494,48.767,-5.859,19.104
-1.674,-4.000,0.229,80.750,-0.732,78.247
-1.986,-4.000,-0.050,111.816,-2.014,139.343
-2.315,-4.000,-0.197,132.812,-10.010,203.186
-2.803,-4.000,-0.155,144.958,-23.743,268.127
-3.333,-4.000,-0.196,156.616,-38.879,334.534
-3.906,-4.000,-0.121,157.349,-57.800,405.457
-4.000,-4.000,0.231,150.330,-78.552,475.403
-4.000,-4.000,0.712,147.949,-94.849,531.067
-4.000,-3.209,1.206,152.832,-102.478,572.632
-4.000,-2.334,1.560,165.161,-102.173,600.464
-4.000,-1.475,1.707,180.725,-96.069,617.615
-4.000,-0.663,1.765,195.068,-89.050,624.817
-4.000,0.079,1.730,198.425,-82.397,622.681
-4.000,0.694,1.650,195.007,-76.477,611.206
-4.000,1.205,1.516,177.612,-71.472,592.896
-3.942,1.683,1.398,141.663,-66.650,570.984
-3.523,2.175,1.294,97.412,-60.608,545.166
-3.060,2.727,1.162,54.749,-52.490,514.832
-2.513,3.218,1.002,31.372,-43.213,476.868
-2.036,3.748,0.910,14.465,-36.072,431.580
-1.582,4.000,0.835,-5.615,-29.236,379.944
-1.187,4.000,0.800,-21.729,-22.766,320.557
-0.819,4.000,0.774,-34.851,-17.212,254.028
-0.572,4.000,0.869,-52.185,-13.306,182.556
-0.431,4.000,1.003,-82.153,-9.705,105.713
-0.463,4.000,1.151,-120.117,-4.639,21.851
-0.768,4.000,1.273,-157.837,1.099,-69.946
-1.319,4.000,1.358,-187.744,6.958,-170.715
-2.034,4.000,1.502,-204.895,10.864,-273.499
-2.852,4.000,1.724,-214.111,13.184,-371.155
-3.644,4.000,1.944,-221.863,16.541,-458.679
-4.000,3.223,2.195,-231.201,20.020,-530.945
-4.000,1.978,2.310,-242.065,25.574,-586.243
-4.000,0.862,2.381,-256.470,32.288,-625.793
-4.000,-0.207,2.404,-264.832,39.612,-653.748
-4.000,-1.203,2.387,-267.456,47.974,-672.180
-4.000,-2.342,2.314,-257.202,58.167,-683.960
-4.000,-3.671,2.144,-236.511,71.655,-686.890
-4.000,-4.000,1.677,-192.993,89.050,-675.476
-4.000,-4.000,0.956,-140.442,106.628,-638.611
-3.997,-4.000,0.094,-90.881,117.615,-570.618
-3.230,-4.000,-0.581,-66.772,111.938,-474.121
-2.490,-4.000,-0.797,-61.707,88.440,-362.976
-1.905,-4.000,-0.630,-66.406,59.998,-249.756
-1.626,-4.000,-0.437,-49.866,38.574,-144.775
-1.506,-4.000,-0.417,-21.912,27.161,-39.673
-1.643,-4.000,-0.475,10.620,17.700,58.350
-1.897,-4.000,-0.452,34.790,4.761,140.259
-2.160,-4.000,-0.309,52.002,-9.338,210.815
-2.345,-4.000,-0.004,66.284,-23.865,272.278
-2.422,-4.000,0.458,84.778,-35.278,319.824
-2.462,-4.000,1.024,106.689,-40.771,352.905
-2.599,-4.000,1.480,126.038,-37.476,382.141
-2.759,-3.972,1.735,139.954,-26.184,415.649
-2.938,-3.407,1.816,145.813,-11.658,452.271
-3.164,-2.757,1.792,144.897,2.930,485.474
-3.306,-2.085,1.702,139.954,16.907,511.841
-3.393,-1.492,1.632,135.925,28.442,530.334
-3.419,-0.979,1.559,133.972,39.612,541.260
-3.394,-0.528,1.467,137.939,49.866,545.349
-3.362,-0.128,1.365,147.217,58.350,543.762
-3.246,0.293,1.200,157.349,64.575,538.269
-3.094,0.665,1.048,171.143,67.017,528.687
-2.970,1.027,0.989,174.866,63.477,516.541
-2.732,1.358,0.907,168.152,57.312,502.258
-2.523,1.742,0.856,142.029,51.147,487.183
-2.250,2.146,0.812,107.117,46.997,467.957
-1.917,2.655,0.740,60.913,45.837,444.458
-1.599,3.209,0.592,14.526,48.096,413.147
-1.230,3.861,0.439,-28.992,50.964,372.559
-0.901,4.000,0.299,-71.533,52.917,321.228
-0.654,4.000,0.127,-117.310,54.321,258.057
-0.527,4.000,0.036,-153.992,53.101,185.120
-0.499,4.000,0.105,-169.678,48.523,102.661
-0.582,4.000,0.301,-169.556,43.945,15.686
-0.820,4.000,0.438,-177.307,41.626,-71.777
-1.248,4.000,0.440,-201.050,39.978,-160.645
-1.894,4.000,0.423,-230.286,34.058,-250.610
-2.711,4.000,0.467,-258.057,21.729,-339.233
-3.596,4.000,0.571,-280.762,4.395,-422.424
-4.000,3.711,0.718,-296.570,-15.686,-497.314
-4.000,2.966,0.896,-303.345,-38.574,-564.209

-4.000,1.261,1.576,-276.672,-85.754,-682.983
-4.000,0.218,2.167,-255.005,-103.577,-730.957
-4.000,-1.032,2.920,-232.910,-110.718,-767.212
-4.000,-2.526,3.561,-223.083,-99.854,-784.485
-4.000,-3.991,3.976,-227.417,-74.158,-774.170
-4.000,-4.000,3.864,-217.407,-36.438,-737.915
-4.000,-4.000,3.290,-188.721,5.127,-674.255
-3.614,-4.000,2.410,-156.311,41.870,-588.562
-2.820,-4.000,1.414,-133.850,66.406,-488.403
-2.323,-4.000,0.678,-136.963,72.327,-384.827
-1.903,-4.000,0.366,-167.664,60.608,-289.490
-1.565,-4.000,0.393,-199.829,41.931,-216.736
-1.326,-4.000,0.649,-207.947,24.963,-170.532
-1.203,-3.932,0.860,-185.486,16.846,-139.648
-1.144,-3.717,0.717,-152.344,18.677,-110.596
-1.142,-3.334,0.400,-122.375,21.118,-79.956
