aX,aY,aZ,gX,gY,gZ
-0.350,-0.081,0.948,0.366,-2.075,3.235
-0.342,-0.075,0.966,1.404,-1.892,3.235
-0.345,-0.072,0.988,0.732,-1.648,3.296
-0.340,-0.074,0.998,-0.183,-1.160,3.296
-0.340,-0.077,1.000,-0.122,-0.549,3.174
-0.341,-0.075,1.002,-0.610,0.061,3.540
-0.347,-0.074,0.997,-0.671,0.793,3.723
-0.356,-0.086,0.979,0.183,1.709,3.357
-0.367,-0.099,0.957,1.587,2.014,3.296
-0.373,-0.091,0.939,3.113,1.831,3.784
-0.375,-0.063,0.922,3.479,1.343,4.272
-0.378,-0.042,0.924,3.296,0.061,4.272
-0.375,-0.024,0.952,2.686,-1.404,4.150
-0.370,-0.017,0.979,2.991,-2.197,3.235
-0.367,-0.022,0.997,3.235,-2.319,2.441
-0.369,-0.028,1.014,1.648,-2.502,1.831
-0.376,-0.031,1.045,-0.549,-2.625,1.282
-0.383,-0.020,1.076,-2.075,-2.441,1.038
-0.385,-0.010,1.094,-1.953,-1.648,0.366
-0.398,-0.014,1.112,-3.235,-0.977,-0.671
-0.411,-0.040,1.149,-6.104,-0.549,-1.221
-0.437,-0.069,1.203,-8.667,-0.122,-1.404
-0.459,-0.094,1.253,-11.597,0.793,-1.465
-0.481,-0.123,1.327,-14.954,1.160,-1.282
-0.495,-0.149,1.427,-18.677,1.404,-0.488
-0.499,-0.165,1.560,-21.912,2.136,0.671
-0.487,-0.176,1.740,-25.208,3.052,2.258
-0.471,-0.201,1.957,-30.273,5.310,3.967
-0.445,-0.249,2.195,-38.208,9.460,5.737
-0.390,-0.296,2.481,-48.584,15.381,8.057
-0.348,-0.318,2.808,-60.913,24.109,11.536
-0.284,-0.308,3.080,-72.021,37.415,15.015
-0.241,-0.290,3.253,-78.003,55.908,17.761
-0.209,-0.286,3.320,-77.637,77.881,19.043
-0.188,-0.319,3.229,-71.228,101.746,19.409
-0.195,-0.391,3.052,-60.181,124.695,20.142
-0.208,-0.450,2.876,-49.622,144.165,22.461
-0.230,-0.496,2.708,-38.147,160.583,26.428
-0.242,-0.521,2.566,-27.466,174.377,32.043
-0.260,-0.504,2.460,-22.278,185.425,39.001
-0.278,-0.405,2.344,-21.362,195.251,46.692
-0.292,-0.273,2.153,-17.944,205.200,52.734
-0.308,-0.138,1.959,-12.207,212.524,56.274
-0.323,-0.041,1.805,-6.958,217.163,57.617
-0.334,-0.002,1.703,-4.089,219.604,57.495
-0.337,-0.006,1.645,-4.395,220.947,57.068
-0.348,-0.022,1.583,-6.714,222.473,57.312
-0.362,-0.032,1.503,-10.254,224.792,58.716
-0.390,-0.016,1.419,-15.320,226.562,61.035
-0.404,0.014,1.338,-19.836,228.027,63.110
-0.413,0.033,1.230,-22.217,230.164,64.575

-0.630,1.520,-0.555,-34.912,116.455,40.955
-0.621,1.668,-0.503,-39.124,99.548,23.926
-0.616,1.756,-0.432,-40.161,83.862,3.784
-0.623,1.789,-0.344,-39.795,69.458,-18.311
-0.647,1.761,-0.253,-38.269,56.763,-42.175
-0.670,1.705,-0.181,-37.598,45.776,-66.101
-0.683,1.638,-0.106,-38.208,36.316,-89.355
-0.702,1.545,-0.009,-38.086,28.198,-112.000
-0.757,1.433,0.023,-36.255,22.583,-133.911
-0.783,1.267,-0.031,-31.738,19.409,-155.945
-0.850,1.064,-0.099,-26.794,15.137,-176.941
-0.898,0.863,-0.172,-21.545,9.521,-195.923
-0.954,0.672,-0.197,-18.311,2.319,-212.280
-0.972,0.446,-0.203,-15.808,-5.188,-226.685
-0.984,0.232,-0.237,-14.709,-12.207,-238.281
-0.973,-0.012,-0.313,-17.090,-19.531,-247.192
-0.963,-0.255,-0.394,-24.780,-28.687,-252.136
-0.907,-0.508,-0.461,-38.086,-40.955,-253.418
-0.925,-0.752,-0.446,-55.847,-56.335,-251.221
-0.858,-0.993,-0.470,-72.388,-71.899,-245.544
-0.814,-1.180,-0.508,-83.008,-86.670,-235.840
-0.759,-1.302,-0.540,-91.064,-102.783,-223.083
-0.702,-1.399,-0.525,-95.459,-120.667,-208.313
-0.647,-1.456,-0.455,-100.403,-139.771,-191.895
-0.603,-1.487,-0.351,-106.934,-158.386,-173.950
-0.560,-1.467,-0.255,-115.845,-175.537,-154.968
-0.511,-1.435,-0.131,-123.840,-191.895,-136.108
-0.478,-1.376,0.041,-129.639,-207.336,-118.347
-0.420,-1.306,0.225,-131.042,-219.910,-101.807
-0.385,-1.253,0.411,-126.160,-229.431,-87.646
-0.348,-1.250,0.581,-114.441,-235.718,-76.294
-0.302,-1.286,0.743,-99.487,-239.136,-65.613
-0.304,-1.342,0.926,-82.825,-240.295,-54.504
-0.295,-1.382,1.096,-66.895,-239.380,-42.969
-0.296,-1.407,1.256,-51.758,-236.206,-30.579
-0.288,-1.427,1.339,-41.504,-230.774,-17.029
-0.275,-1.468,1.391,-37.659,-225.586,-2.808
-0.266,-1.522,1.530,-42.053,-223.694,12.939
-0.300,-1.539,1.763,-55.420,-222.839,32.532
-0.325,-1.446,1.984,-70.618,-218.323,54.443
-0.392,-1.273,2.199,-76.782,-210.205,75.317
-0.449,-1.120,2.379,-67.993,-198.608,91.248
-0.481,-1.095,2.536,-47.546,-185.120,101.563
-0.476,-1.150,2.727,-24.780,-172.424,110.474
-0.442,-1.219,2.930,-10.071,-159.302,121.826
-0.431,-1.230,3.150,-4.333,-144.958,136.230
-0.423,-1.148,3.318,-5.554,-128.174,153.564
-0.441,-0.958,3.463,-8.728,-109.802,171.265
-0.458,-0.733,3.517,-8.301,-89.417,186.035
-0.472,-0.534,3.514,-0.854,-67.932,195.496
-0.511,-0.373,3.443,8.911,-46.997,201.233
-0.534,-0.230,3.330,17.090,-28.198,204.651
-0.550,-0.094,3.254,22.095,-12.878,206.604
-0.561,0.019,3.248,23.865,-0.610,207.275
-0.555,0.105,3.326,24.109,10.742,206.543
-0.567,0.166,3.413,25.085,24.231,205.322
-0.571,0.238,3.477,23.254,39.368,204.651
-0.584,0.338,3.522,16.174,55.359,204.407
-0.615,0.484,3.557,6.592,72.632,203.735
-0.628,0.631,3.536,0.305,91.492,200.684
-0.665,0.736,3.478,-1.221,111.389,194.519
-0.696,0.786,3.366,-1.099,131.287,186.584
-0.753,0.799,3.230,-1.099,150.513,177.917
-0.802,0.831,3.045,-3.967,168.884,169.800
-0.846,0.875,2.803,-7.263,185.730,161.987
-0.888,0.942,2.512,-8.728,200.195,153.931
-0.932,1.005,2.167,-8.606,211.853,144.470
-0.919,1.058,1.847,-3.906,219.482,133.301
-0.900,1.101,1.621,-0.061,222.229,122.253
-0.861,1.136,1.468,2.502,221.985,110.229
-0.824,1.156,1.368,1.831,220.276,98.083
-0.788,1.163,1.292,-1.343,218.140,85.938
-0.759,1.159,1.220,-6.958,216.553,73.547
-0.735,1.145,1.155,-12.634,215.210,60.730
-0.713,1.115,1.079,-16.174,214.722,47.974
-0.698,1.068,0.990,-18.311,214.661,35.156
-0.684,1.004,0.883,-19.287,214.783,22.705
-0.703,0.923,0.758,-19.531,214.783,10.742
-0.682,0.819,0.538,-18.127,215.637,-0.305
-0.670,0.685,0.307,-13.062,214.539,-10.071
-0.672,0.594,0.125,-7.141,210.022,-17.944
-0.635,0.518,-0.019,-1.831,202.637,-23.865
-0.608,0.459,-0.111,1.465,193.604,-28.687
-0.583,0.426,-0.169,2.319,183.716,-32.410
-0.551,0.441,-0.205,-0.488,173.889,-35.461
-0.526,0.483,-0.268,-5.493,165.222,-38.940
-0.503,0.510,-0.380,-11.475,157.532,-43.884
-0.481,0.479,-0.556,-17.334,150.574,-50.659
-0.476,0.387,-0.761,-21.484,141.663,-58.411
-0.464,0.287,-0.934,-25.696,129.150,-65.552
-0.456,0.179,-1.092,-28.564,114.563,-71.472
-0.441,0.091,-1.224,-27.100,98.145,-75.928
-0.421,0.026,-1.324,-24.902,79.895,-78.857
-0.383,-0.010,-1.408,-25.391,60.364,-80.444
-0.357,-0.049,-1.454,-28.748,39.246,-81.482
-0.335,-0.086,-1.454,-36.011,17.639,-81.665
-0.319,-0.096,-1.398,-45.532,-3.784,-80.933
-0.313,-0.088,-1.329,-52.612,-23.193,-80.078
-0.291,-0.094,-1.296,-54.932,-40.161,-80.017
-0.293,-0.104,-1.243,-53.650,-56.580,-80.444
-0.289,-0.093,-1.149,-50.537,-72.693,-80.566
-0.287,-0.060,-1.047,-45.593,-87.097,-80.811
-0.286,-0.007,-0.982,-39.368,-98.999,-82.153
-0.283,0.030,-0.967,-30.945,-109.314,-85.266
-0.290,0.001,-0.965,-21.606,-119.751,-90.454
-0.306,-0.101,-0.940,-15.808,-131.653,-96.313
-0.328,-0.268,-0.891,-15.259,-145.020,-100.891
-0.348,-0.446,-0.829,-20.935,-158.936,-102.356
-0.372,-0.616,-0.775,-31.616,-172.668,-99.670
-0.425,-0.731,-0.727,-44.678,-186.523,-93.018
-0.495,-0.774,-0.666,-55.603,-200.806,-83.862
-0.579,-0.808,-0.597,-57.983,-215.027,-75.012
-0.699,-0.845,-0.472,-51.025,-229.919,-67.078
-0.843,-0.895,-0.302,-33.997,-244.507,-60.547
-0.982,-0.911,-0.099,-15.320,-258.606,-54.626
-1.104,-0.916,0.159,-1.038,-273.499,-48.462
-1.193,-0.932,0.481,7.629,-288.025,-42.358
-1.265,-0.959,0.829,10.803,-300.232,-35.706
-1.326,-0.989,1.204,9.338,-310.181,-27.832

-1.282,-0.855,1.992,-1.038,-318.665,-6.958
-1.221,-0.738,2.427,-3.784,-314.758,1.465
-1.152,-0.640,2.834,-5.066,-303.894,8.789
-1.074,-0.485,3.164,-8.240,-286.621,15.015
-0.970,-0.368,3.378,-5.127,-263.977,17.883
-0.843,-0.318,3.499,4.822,-238.647,16.968
-0.756,-0.308,3.524,12.268,-212.585,15.137
-0.705,-0.278,3.423,12.085,-186.462,14.648
-0.676,-0.197,3.250,6.653,-163.391,15.808
-0.656,-0.106,3.052,1.221,-144.165,16.113
-0.654,-0.043,2.833,-0.854,-127.869,14.526
-0.660,-0.017,2.609,-1.038,-114.624,11.719
-0.662,-0.007,2.443,-1.282,-104.980,8.362
-0.646,0.019,2.346,0.183,-97.900,5.005
-0.599,0.052,2.278,3.296,-92.041,1.343
-0.551,0.063,2.241,4.028,-86.487,-2.991
-0.511,0.044,2.240,2.747,-81.055,-8.362
-0.473,-0.027,2.235,-0.610,-75.073,-13.794
-0.430,-0.123,2.237,-5.493,-68.420,-18.372
-0.394,-0.187,2.240,-12.390,-61.279,-20.569
-0.375,-0.208,2.205,-20.630,-52.795,-20.752
-0.373,-0.211,2.133,-28.076,-44.128,-20.508
-0.369,-0.217,2.046,-33.508,-35.706,-20.325
-0.368,-0.227,1.968,-34.607,-27.832,-20.447
-0.358,-0.242,1.890,-31.921,-20.386,-20.630
-0.347,-0.267,1.835,-25.024,-13.123,-21.118
-0.330,-0.317,1.772,-15.503,-5.920,-21.729
-0.320,-0.391,1.706,-6.348,0.977,-21.851
-0.312,-0.472,1.630,0.977,7.507,-20.386
-0.312,-0.534,1.547,5.676,13.794,-17.456
-0.310,-0.571,1.473,7.751,18.982,-12.939
-0.313,-0.562,1.409,7.874,22.766,-7.141
-0.316,-0.519,1.343,7.751,26.184,-1.526
-0.326,-0.473,1.255,7.996,29.480,3.113
-0.341,-0.412,1.178,8.606,31.860,7.446
-0.348,-0.348,1.134,8.606,32.959,11.169
-0.353,-0.275,1.106,7.751,33.386,13.611
-0.355,-0.215,1.081,7.568,34.424,14.954
-0.363,-0.181,1.045,8.789,35.400,15.137
-0.371,-0.161,1.016,8.850,36.072,15.015
-0.383,-0.158,0.986,7.751,36.621,14.709
-0.391,-0.153,0.938,6.042,36.926,14.648
-0.403,-0.133,0.890,3.967,36.865,14.709
-0.409,-0.114,0.823,2.686,36.438,14.709
-0.391,-0.116,0.761,3.174,35.461,14.221
-0.398,-0.087,0.733,1.404,32.776,13.855
-0.387,-0.085,0.711,0.122,29.541,13.184
-0.382,-0.082,0.696,-0.244,26.794,12.207
-0.384,-0.087,0.658,-0.732,23.987,11.536
-0.387,-0.083,0.643,-1.648,20.630,10.986
-0.391,-0.058,0.663,-3.540,16.418,11.047
-0.388,-0.028,0.703,-4.517,12.268,10.559
-0.380,-0.004,0.740,-4.028,9.460,9.399
-0.369,0.003,0.784,-3.845,6.958,8.057
-0.360,0.010,0.839,-5.005,4.883,6.470
-0.354,0.019,0.875,-6.348,4.028,4.761
-0.338,0.011,0.882,-6.287,4.150,2.930
-0.336,-0.029,0.883,-6.714,4.272,1.099
-0.334,-0.079,0.885,-9.033,3.906,0.000
-0.341,-0.102,0.887,-11.658,3.479,-0.305
-0.342,-0.115,0.866,-14.038,3.235,0.183
-0.348,-0.120,0.860,-15.869,2.625,0.549
-0.352,-0.112,0.859,-15.808,2.014,0.854
-0.362,-0.100,0.854,-12.268,1.526,0.610
-0.346,-0.096,0.871,-8.667,0.610,0.122
-0.346,-0.098,0.914,-6.348,-0.366,-0.488
-0.333,-0.098,0.939,-4.395,-0.610,-0.732
-0.329,-0.115,0.952,-3.174,-0.183,-1.038
-0.327,-0.141,0.960,-1.953,0.122,-1.038
-0.322,-0.154,0.982,-3.174,0.122,-0.427
-0.320,-0.165,0.993,-4.761,0.305,0.671
-0.319,-0.163,0.985,-4.333,1.282,1.770
-0.319,-0.146,0.959,-2.197,2.136,2.197
-0.315,-0.120,0.935,0.122,2.502,2.441
-0.314,-0.103,0.913,1.648,2.319,2.380
-0.318,-0.103,0.905,1.221,1.648,2.014
-0.316,-0.110,0.913,0.366,0.488,1.587
-0.320,-0.117,0.938,-0.977,-0.732,1.404
-0.314,-0.120,0.948,-2.258,-1.404,1.404
-0.313,-0.135,0.958,-1.648,-1.831,1.099
-0.313,-0.160,0.968,-0.183,-2.136,1.099
-0.315,-0.168,0.973,0.793,-2.380,1.282
-0.316,-0.150,0.993,1.770,-2.808,2.075
-0.315,-0.119,1.020,2.869,-2.991,2.441
-0.315,-0.086,1.042,3.601,-2.747,2.380
-0.309,-0.053,1.054,4.211,-2.014,1.709
-0.310,-0.048,1.042,5.798,-0.610,0.366
-0.320,-0.068,1.033,6.409,-0.061,-1.038
-0.325,-0.093,1.036,5.310,0.000,-1.404
-0.329,-0.108,1.038,3.052,-0.061,-1.648
-0.335,-0.118,1.050,0.793,-0.183,-1.892
-0.340,-0.135,1.068,-0.427,-0.183,-2.014
-0.353,-0.161,1.085,-0.061,0.244,-1.953
-0.366,-0.179,1.104,0.366,0.549,-1.709
-0.372,-0.187,1.123,1.221,1.160,-1.343
-0.380,-0.197,1.164,1.526,1.343,-1.099
-0.388,-0.214,1.219,0.000,1.587,-0.366
-0.392,-0.217,1.284,-2.808,2.014,1.160
-0.404,-0.195,1.355,-5.981,2.747,3.296
-0.405,-0.158,1.440,-10.803,3.906,5.310
-0.403,-0.119,1.530,-16.357,5.737,6.409
-0.394,-0.077,1.645,-22.522,8.301,6.714
-0.376,-0.078,1.734,-27.039,12.451,5.432
-0.370,-0.134,1.823,-31.006,17.212,3.174
-0.365,-0.203,1.915,-38.818,22.156,1.953
-0.356,-0.279,2.002,-49.927,27.283,1.892
-0.326,-0.348,2.071,-62.012,33.020,2.625
-0.278,-0.431,2.140,-70.679,39.795,3.540
-0.221,-0.519,2.204,-75.928,47.241,4.883
-0.162,-0.629,2.262,-74.524,55.603,6.287
-0.117,-0.746,2.308,-70.801,65.308,9.521
-0.079,-0.858,2.359,-67.505,75.317,14.465
-0.072,-0.961,2.421,-64.941,85.510,21.606
-0.039,-1.028,2.476,-61.096,96.558,30.579
-0.034,-1.056,2.536,-56.335,108.337,41.260
-0.046,-1.006,2.558,-49.866,121.155,53.223
-0.055,-0.861,2.515,-41.992,135.010,65.247
-0.075,-0.673,2.431,-32.043,148.560,75.012
-0.100,-0.506,2.333,-21.729,160.828,82.153

-0.168,-0.311,2.123,-7.629,181.091,90.271
-0.204,-0.257,2.032,-7.690,188.721,93.506
-0.249,-0.174,1.917,-10.193,195.618,97.046
-0.305,-0.101,1.771,-14.099,201.721,99.976
-0.357,-0.026,1.619,-19.714,205.811,102.478
-0.386,0.037,1.484,-24.841,208.130,104.187
-0.382,0.113,1.366,-28.503,209.473,105.591
-0.373,0.209,1.262,-31.677,210.571,106.567
-0.365,0.310,1.132,-33.813,211.853,106.873
-0.370,0.384,0.963,-33.630,213.806,105.530
-0.375,0.435,0.773,-29.480,215.454,103.516
-0.413,0.454,0.591,-22.461,215.393,101.318
-0.473,0.480,0.417,-15.259,213.623,100.037
-0.552,0.536,0.265,-9.033,209.900,100.159
-0.645,0.658,0.066,-4.761,204.102,101.624
-0.744,0.837,-0.107,-4.639,194.824,102.417
-0.801,1.076,-0.241,-8.179,181.580,101.257
-0.818,1.387,-0.313,-14.282,165.283,96.924
-0.788,1.691,-0.318,-17.578,147.400,86.731
-0.758,1.960,-0.244,-20.203,129.639,70.679
-0.724,2.143,-0.124,-22.522,113.403,49.377
-0.715,2.257,0.022,-25.696,99.854,24.597
-0.737,2.313,0.157,-29.358,89.783,-2.136
-0.773,2.288,0.242,-32.593,83.130,-30.151
-0.823,2.193,0.270,-36.255,78.674,-59.143
-0.888,2.037,0.271,-39.429,74.951,-87.341
-0.946,1.842,0.265,-39.612,71.533,-113.770
-0.981,1.633,0.260,-37.842,68.298,-137.695
-1.032,1.425,0.265,-34.180,65.369,-159.546
-1.050,1.226,0.264,-28.320,63.293,-179.199
-1.066,1.018,0.257,-21.240,62.317,-197.632
-1.086,0.786,0.188,-12.817,62.988,-214.111
-1.110,0.568,0.074,-4.944,64.148,-227.539
-1.114,0.347,-0.089,0.854,63.965,-238.342
-1.117,0.146,-0.252,2.808,60.608,-246.277
-1.113,-0.054,-0.401,2.136,54.138,-251.587
-1.097,-0.265,-0.534,0.244,44.861,-254.578
-1.058,-0.473,-0.645,-5.066,32.715,-254.944
-1.014,-0.649,-0.716,-11.353,18.372,-252.075
-0.965,-0.763,-0.735,-18.066,2.502,-246.460
-0.906,-0.847,-0.774,-24.414,-12.756,-239.136
-0.846,-0.908,-0.827,-29.175,-28.625,-231.445
-0.792,-0.951,-0.859,-35.278,-46.326,-223.816
-0.748,-1.006,-0.846,-43.457,-66.101,-216.125
-0.699,-1.078,-0.776,-54.993,-87.402,-207.642
-0.658,-1.169,-0.665,-69.519,-108.398,-198.181
-0.618,-1.248,-0.533,-86.243,-128.113,-186.035
-0.570,-1.266,-0.392,-102.600,-145.630,-171.814
-0.514,-1.229,-0.251,-111.694,-160.767,-157.532
-0.455,-1.154,-0.134,-113.403,-173.645,-144.897
-0.405,-1.084,-0.010,-110.779,-185.181,-134.827
-0.376,-1.095,0.121,-106.506,-195.801,-127.930
-0.376,-1.189,0.270,-103.333,-205.322,-122.498
-0.380,-1.322,0.445,-102.173,-213.684,-115.356
-0.371,-1.461,0.620,-102.478,-220.337,-105.591
-0.346,-1.591,0.779,-104.492,-224.731,-93.323
-0.344,-1.692,0.976,-105.347,-228.333,-78.308
-0.284,-1.754,1.149,-102.722,-229.614,-62.134
-0.264,-1.802,1.314,-97.168,-228.027,-45.410
-0.262,-1.838,1.454,-89.783,-224.548,-28.687
-0.297,-1.875,1.575,-85.327,-220.154,-11.108
-0.368,-1.918,1.668,-85.083,-215.271,7.019
-0.476,-2.010,1.781,-87.952,-211.731,27.405
-0.578,-2.084,1.974,-94.543,-210.083,50.781
-0.627,-2.086,2.223,-99.854,-207.581,77.148
-0.671,-1.985,2.488,-98.816,-201.477,104.980
-0.672,-1.761,2.735,-91.980,-191.040,131.714
-0.655,-1.469,2.979,-79.956,-176.331,154.846
-0.605,-1.206,3.159,-59.143,-157.654,171.570
-0.554,-1.030,3.271,-35.278,-136.841,181.702
-0.526,-0.973,3.315,-13.062,-115.112,188.477
-0.565,-0.984,3.313,3.479,-93.750,194.519
-0.635,-0.954,3.232,7.812,-74.280,203.247
-0.729,-0.786,3.151,-1.099,-57.556,215.454
-0.748,-0.526,3.048,-14.282,-43.213,227.966
-0.793,-0.204,2.982,-25.330,-29.846,236.694
-0.788,0.101,2.871,-27.771,-16.724,239.319
-0.762,0.324,2.811,-25.208,-5.310,235.840
-0.738,0.410,2.814,-17.883,3.540,227.600
-0.713,0.455,2.943,-11.108,12.024,218.262
-0.670,0.481,3.108,-4.761,22.949,208.923
-0.621,0.464,3.267,4.883,36.743,199.524
-0.604,0.443,3.384,10.071,52.612,192.322
-0.612,0.500,3.427,3.662,70.129,188.171
-0.641,0.629,3.407,-10.925,88.318,185.181
-0.665,0.788,3.319,-24.231,107.239,180.420
-0.699,0.891,3.202,-31.738,125.977,172.729
-0.744,0.958,3.060,-37.659,143.616,163.086
-0.807,0.889,2.759,-37.842,160.950,152.283
-0.844,0.955,2.584,-33.020,174.622,142.273
-0.877,1.004,2.377,-31.006,186.951,132.263
-0.891,1.069,2.194,-26.245,197.083,121.643
-0.894,1.088,2.047,-19.470,204.773,110.107
-0.893,1.101,1.944,-18.005,210.327,98.694
-0.891,1.111,1.852,-22.095,215.454,88.135
-0.905,1.102,1.731,-27.344,220.642,77.515
-0.918,1.092,1.580,-31.311,225.586,66.589
-0.914,1.078,1.419,-32.043,229.980,55.054
-0.900,1.048,1.223,-28.748,233.643,43.213
-0.899,0.998,1.003,-23.743,236.145,30.823
-0.868,0.900,0.727,-15.320,237.244,18.127
-0.836,0.790,0.482,-5.920,234.741,6.592
-0.790,0.670,0.308,-0.244,227.661,-2.014
-0.743,0.558,0.223,-0.183,217.529,-8.179
-0.706,0.461,0.192,-5.249,206.909,-12.573
-0.664,0.404,0.162,-11.841,197.754,-15.503
-0.629,0.394,0.119,-16.296,190.430,-18.066
-0.597,0.404,0.078,-18.799,184.021,-20.996
-0.581,0.440,0.071,-18.677,178.040,-24.780
-0.552,0.440,-0.008,-14.282,174.988,-30.457
-0.525,0.395,-0.145,-5.737,173.096,-37.109
-0.528,0.345,-0.282,1.526,169.006,-43.213
-0.496,0.312,-0.424,3.662,162.903,-47.974
-0.469,0.283,-0.553,3.906,155.090,-51.758
-0.435,0.252,-0.669,3.113,145.691,-55.420
-0.408,0.198,-0.789,-0.183,135.132,-58.960
-0.388,0.159,-0.904,-5.798,123.291,-61.462
-0.364,0.123,-1.005,-13.672,109.741,-63.232
-0.348,0.094,-1.091,-21.790,94.727,-65.125

-1.138,-0.998,0.945,-15.198,-300.537,-18.005
-1.204,-0.918,1.206,-24.109,-307.251,-4.944
-1.222,-0.724,1.491,-27.771,-311.340,7.751
-1.264,-0.536,1.790,-15.564,-311.768,14.954
-1.278,-0.405,2.097,3.662,-309.204,16.174
-1.264,-0.397,2.426,23.437,-303.162,12.329
-1.233,-0.444,2.764,35.278,-294.189,8.179
-1.179,-0.472,3.079,35.645,-281.799,6.836
-1.112,-0.486,3.339,26.306,-265.381,8.362
-1.016,-0.410,3.529,7.202,-246.399,12.939
-0.962,-0.230,3.631,-18.188,-225.220,19.470
-0.928,-0.009,3.634,-35.034,-201.721,23.132
-0.871,0.154,3.592,-34.302,-177.551,21.179
-0.786,0.235,3.525,-20.020,-154.114,14.038
-0.688,0.219,3.461,-1.160,-131.287,3.906
-0.603,0.113,3.382,13.062,-109.619,-5.493
-0.548,-0.047,3.178,19.104,-87.891,-13.367
-0.517,-0.190,2.911,16.052,-68.237,-17.212
-0.495,-0.273,2.657,7.812,-52.856,-17.090
-0.476,-0.307,2.421,-0.183,-41.077,-15.076
-0.456,-0.296,2.199,-7.812,-31.555,-12.329
-0.445,-0.257,2.004,-13.916,-24.475,-9.705
-0.434,-0.192,1.849,-15.930,-19.531,-8.118
-0.420,-0.133,1.736,-14.160,-15.808,-8.118
-0.394,-0.100,1.654,-11.169,-12.573,-9.460
-0.366,-0.106,1.604,-7.812,-9.705,-11.963
-0.342,-0.147,1.588,-4.700,-7.202,-14.404
-0.321,-0.201,1.555,-2.930,-3.723,-16.113
-0.312,-0.267,1.518,-2.502,0.244,-17.151
-0.308,-0.328,1.484,-3.113,3.906,-16.724
-0.312,-0.373,1.433,-2.747,8.301,-15.076
-0.320,-0.385,1.365,-2.075,12.817,-12.634
-0.329,-0.381,1.280,-0.061,17.029,-10.132
-0.338,-0.376,1.208,3.540,20.081,-8.057
-0.347,-0.368,1.147,7.568,22.339,-6.287
-0.355,-0.361,1.099,10.742,23.499,-4.517
-0.362,-0.343,1.061,10.803,24.292,-2.075
-0.367,-0.316,1.032,7.568,24.292,-0.427
-0.376,-0.295,1.009,3.784,24.536,1.709
-0.382,-0.287,0.956,1.343,24.963,3.296
-0.388,-0.291,0.901,0.793,24.536,4.517
-0.400,-0.276,0.882,0.061,23.437,6.104
-0.399,-0.239,0.867,0.000,22.156,7.874
-0.396,-0.203,0.847,1.465,21.057,9.094
-0.398,-0.179,0.833,2.625,19.897,9.766
-0.386,-0.146,0.830,3.296,18.616,10.437
-0.406,-0.082,0.840,1.343,17.212,10.864
-0.410,-0.039,0.833,-0.732,15.930,10.010
-0.408,-0.030,0.826,-1.709,15.015,8.301
-0.409,-0.037,0.829,-2.686,13.428,6.531
-0.407,-0.045,0.824,-2.563,12.329,4.822
-0.414,-0.043,0.816,-3.052,11.047,3.357
-0.410,-0.053,0.817,-5.127,9.399,2.014
-0.405,-0.072,0.840,-8.057,7.507,0.549
-0.396,-0.091,0.865,-9.094,5.859,0.000
-0.390,-0.094,0.879,-9.827,5.127,-0.244
-0.388,-0.075,0.883,-10.010,4.456,-0.549
-0.382,-0.058,0.890,-10.193,4.028,-1.038
-0.373,-0.087,0.880,-10.925,3.723,-1.770
-0.362,-0.141,0.883,-11.108,3.174,-2.991
-0.356,-0.178,0.896,-9.949,2.563,-2.869
-0.350,-0.173,0.902,-8.789,2.319,-2.014
-0.349,-0.150,0.911,-7.141,2.319,-1.404
-0.344,-0.151,0.920,-4.761,2.258,-1.282
-0.346,-0.174,0.919,-2.136,2.625,-1.282
-0.354,-0.184,0.905,0.244,2.930,-1.221
-0.358,-0.166,0.900,1.770,2.686,-0.427
-0.360,-0.131,0.913,1.526,1.892,0.366
-0.348,-0.110,0.933,1.221,1.343,0.488
-0.339,-0.116,0.955,-0.061,0.732,0.000
-0.331,-0.127,0.974,-1.770,0.366,-0.366
-0.329,-0.130,0.996,-3.723,0.610,-0.549
-0.334,-0.130,1.004,-3.784,1.465,-0.549
-0.340,-0.127,0.986,-2.319,2.625,-0.854
-0.340,-0.150,0.922,1.099,3.845,-1.160
-0.345,-0.188,0.887,3.052,3.662,-1.221
-0.350,-0.206,0.886,2.197,2.319,-0.793
-0.349,-0.195,0.897,0.732,0.916,0.366
-0.348,-0.152,0.923,0.793,0.000,1.770
-0.337,-0.121,0.944,1.953,-0.671,2.136
-0.332,-0.117,0.967,3.540,-0.916,1.587
-0.330,-0.120,0.992,3.174,-0.854,0.977
-0.329,-0.121,1.011,1.770,-0.732,1.038
-0.336,-0.109,1.025,0.549,-0.061,0.854
-0.337,-0.097,0.988,2.808,1.526,0.549
-0.342,-0.101,0.941,5.554,2.319,-0.366
-0.351,-0.118,0.917,5.676,1.953,-0.977
-0.354,-0.136,0.912,3.784,0.793,-1.038
-0.353,-0.138,0.933,1.831,-0.854,-0.732
-0.348,-0.122,0.973,0.000,-1.831,-0.549
-0.347,-0.107,1.007,-0.305,-2.014,-0.122
-0.349,-0.087,1.022,-0.854,-1.587,0.000
-0.352,-0.069,1.027,-1.160,-0.977,-0.305
-0.350,-0.073,1.036,-0.854,-0.061,-1.038
-0.347,-0.097,1.062,-1.465,0.610,-1.465
-0.342,-0.127,1.051,-1.831,1.709,-2.197
-0.343,-0.156,1.007,0.732,3.662,-2.319
-0.346,-0.183,0.965,2.869,4.639,-2.014
-0.348,-0.197,0.938,2.502,4.517,-1.343
-0.353,-0.197,0.932,0.732,3.601,-0.488
