aX,aY,aZ,gX,gY,gZ

-4.000,-4.000,-0.434,-97.961,151.672,-557.190
-3.987,-4.000,-0.348,-102.356,123.840,-470.276
-3.314,-4.000,-0.556,-81.421,106.384,-391.418
-2.685,-4.000,-1.015,-52.612,94.238,-310.425
-2.186,-4.000,-1.476,-34.424,75.134,-219.543
-1.889,-4.000,-1.635,-27.161,44.495,-120.422
-1.841,-4.000,-1.337,-27.405,8.545,-24.963
-1.831,-4.000,-0.889,-35.400,-20.752,55.481
-1.923,-3.570,-0.444,-37.903,-43.213,117.004
-1.985,-2.855,-0.107,-36.438,-51.514,163.513
-2.058,-2.183,0.128,-33.386,-53.101,200.928
-2.091,-1.525,0.250,-31.372,-50.171,229.370
-2.096,-0.908,0.303,-30.151,-44.678,247.681
-2.049,-0.384,0.283,-21.729,-38.574,253.845
-1.953,0.051,0.220,-8.789,-33.691,250.427
-1.827,0.349,0.143,3.296,-30.945,239.380
-1.696,0.566,0.093,12.085,-31.006,222.229
-1.552,0.688,0.064,19.775,-32.471,200.806
-1.415,0.695,0.057,25.635,-34.607,176.697
-1.321,0.600,0.063,27.466,-37.170,151.978
-1.245,0.494,0.067,24.780,-39.490,130.615
-1.201,0.396,0.120,23.499,-41.748,113.098
-1.125,0.415,0.169,21.240,-42.908,99.365
-1.046,0.471,0.217,21.301,-42.847,85.999
-0.966,0.499,0.289,19.470,-42.297,71.228
-0.904,0.469,0.373,15.991,-40.283,54.810
-0.833,0.354,0.427,15.991,-35.889,37.109
-0.808,0.129,0.448,19.775,-29.907,19.714
-0.792,-0.097,0.438,17.822,-23.010,6.531
-0.769,-0.312,0.387,17.090,-15.930,-1.343
-0.760,-0.491,0.333,17.334,-10.010,-5.066
-0.741,-0.612,0.288,12.756,-5.737,-5.249
-0.737,-0.680,0.259,6.592,-2.625,-2.502
-0.713,-0.699,0.230,2.075,0.122,0.854
-0.733,-0.736,0.210,2.380,2.441,3.906
-0.746,-0.748,0.194,0.305,4.211,7.385
-0.771,-0.764,0.169,-0.854,6.165,11.536
-0.770,-0.737,0.134,-1.953,7.690,15.747
-0.786,-0.709,0.108,-1.038,8.728,19.104
-0.804,-0.661,0.082,-1.099,9.399,21.729
-0.816,-0.624,0.054,-1.770,9.521,23.926
-0.816,-0.571,0.023,-1.587,9.766,25.024
-0.802,-0.534,-0.000,0.977,9.399,24.597
-0.808,-0.544,-0.020,5.188,8.850,22.522
-0.826,-0.543,-0.042,6.409,7.690,20.996
-0.846,-0.534,-0.055,3.052,5.615,21.240
-0.852,-0.498,-0.070,-1.953,3.601,22.217
-0.842,-0.442,-0.058,-2.136,1.709,22.095
-0.815,-0.396,-0.020,0.549,-0.427,19.897
-0.795,-0.426,0.025,4.700,-1.709,15.381
-0.803,-0.512,0.068,8.057,-2.014,10.681
-0.817,-0.562,0.110,8.118,-1.709,8.789
-0.817,-0.571,0.118,7.263,-0.793,8.911
-0.799,-0.529,0.113,5.737,0.488,9.888
-0.777,-0.494,0.129,5.920,1.221,9.583
-0.779,-0.514,0.164,7.263,2.197,7.324
-0.785,-0.548,0.207,6.165,3.662,5.249
-0.815,-0.600,0.228,5.920,6.165,4.333
-0.824,-0.605,0.180,4.272,9.766,4.822
-0.812,-0.582,0.111,1.160,12.634,5.981
-0.799,-0.565,0.072,0.977,13.672,5.737
-0.802,-0.599,0.061,2.197,13.794,4.028
-0.827,-0.670,0.061,0.977,13.794,3.174
-0.845,-0.704,0.024,-2.869,14.099,4.578
-0.851,-0.658,-0.043,-5.066,14.221,7.324
-0.832,-0.572,-0.097,-5.676,13.000,9.277
-0.813,-0.527,-0.106,-4.395,10.437,8.606
-0.802,-0.562,-0.076,-1.526,8.057,5.493
-0.806,-0.635,-0.027,1.892,5.859,2.747
-0.827,-0.715,0.014,4.578,4.578,1.587
-0.831,-0.736,0.012,4.639,4.395,2.563
-0.811,-0.715,-0.004,4.700,4.395,5.005
-0.791,-0.666,0.005,4.272,3.479,7.324
-0.775,-0.638,0.051,3.601,2.197,8.240
-0.769,-0.636,0.122,4.028,1.648,7.996
-0.791,-0.669,0.194,6.287,2.258,7.385
-0.819,-0.711,0.239,5.493,4.395,7.568
-0.829,-0.701,0.212,2.075,7.690,9.644
-0.827,-0.619,0.135,-0.732,10.864,12.695
-0.817,-0.504,0.066,-4.150,12.024,14.587
-0.818,-0.429,0.030,-5.188,11.658,13.367
-0.818,-0.410,0.008,-4.211,10.925,9.399
-0.825,-0.447,-0.019,-1.160,9.949,4.272
-0.845,-0.511,-0.065,1.892,8.972,-0.061
-0.848,-0.559,-0.105,2.930,6.897,-1.831
-0.841,-0.574,-0.113,3.540,3.540,-2.686
-0.818,-0.566,-0.082,2.991,-0.183,-2.930
-0.801,-0.577,-0.018,3.113,-3.296,-3.784
-0.791,-0.603,0.058,3.357,-5.310,-5.310
-0.794,-0.646,0.127,3.845,-5.737,-6.226
-0.785,-0.678,0.170,3.784,-4.639,-6.287
-0.781,-0.694,0.192,4.150,-3.052,-5.920
-0.783,-0.705,0.196,4.395,-0.793,-5.127
-0.795,-0.719,0.182,3.601,1.526,-3.723
-0.789,-0.719,0.146,1.953,3.723,-2.380
-0.795,-0.716,0.115,2.686,5.127,-1.282
-0.798,-0.706,0.090,2.747,5.981,-0.244
-0.799,-0.705,0.068,2.991,6.531,0.610
-0.804,-0.718,0.050,3.723,6.714,1.343
-0.812,-0.734,0.037,4.700,6.531,2.136
-0.823,-0.740,0.021,5.066,6.226,3.418
-0.833,-0.730,-0.010,3.845,5.554,5.371
-0.838,-0.700,-0.042,2.258,4.333,7.324
-0.841,-0.657,-0.054,1.160,2.441,8.789
-0.850,-0.621,-0.049,0.671,0.183,9.277
-0.856,-0.592,-0.040,0.366,-1.953,9.033
-0.847,-0.566,-0.021,0.305,-3.845,8.179
-0.842,-0.542,0.017,1.343,-5.554,7.019
-0.831,-0.530,0.056,2.930,-6.531,5.127
-0.828,-0.559,0.083,4.517,-6.592,2.380
-0.825,-0.614,0.103,6.165,-6.104,-0.183
-0.832,-0.682,0.117,8.179,-5.310,-1.160
-0.845,-0.747,0.118,8.667,-4.700,-1.343
-0.866,-0.783,0.113,7.141,-4.272,-0.427
-0.879,-0.790,0.092,4.578,-3.845,1.892
-0.889,-0.779,0.090,1.404,-4.089,4.150
-0.897,-0.772,0.108,-1.038,-4.395,6.226
-0.909,-0.790,0.136,-2.075,-4.150,7.507
-0.931,-0.820,0.160,-2.869,-3.052,8.301

-1.242,-1.123,0.160,-16.907,1.465,27.283
-1.274,-1.170,0.142,-13.000,2.686,27.710
-1.276,-1.212,0.114,-9.705,3.662,28.442
-1.288,-1.232,0.088,-7.629,3.906,30.090
-1.283,-1.250,0.069,-6.897,3.540,32.654
-1.270,-1.277,0.057,-5.127,2.686,35.461
-1.235,-1.288,0.041,-4.456,1.465,38.574
-1.210,-1.338,0.012,-0.916,0.122,41.321
-1.171,-1.395,-0.013,6.287,-1.648,44.006
-1.133,-1.496,-0.043,13.489,-3.967,47.058
-1.106,-1.622,-0.052,20.386,-6.836,51.453
-1.075,-1.751,-0.040,26.428,-10.437,57.800
-1.030,-1.907,-0.017,32.898,-13.611,65.918
-0.987,-2.085,-0.009,40.405,-15.564,75.867
-0.948,-2.272,-0.026,49.377,-16.541,88.867
-0.932,-2.437,-0.061,58.838,-17.822,104.980
-0.937,-2.583,-0.097,69.519,-19.592,124.329
-0.977,-2.686,-0.144,77.454,-22.522,146.973
-1.020,-2.670,-0.179,80.444,-26.917,173.584
-1.082,-2.553,-0.207,83.801,-32.593,201.294
-1.149,-2.363,-0.209,86.609,-39.429,227.539
-1.195,-2.127,-0.168,89.111,-47.485,249.634
-1.224,-1.900,-0.097,95.947,-55.420,267.273
-1.180,-1.721,-0.019,106.567,-62.866,280.212
-1.121,-1.623,0.072,118.530,-69.275,289.062
-1.074,-1.620,0.158,130.005,-73.853,296.265
-1.077,-1.653,0.237,137.817,-76.782,304.871
-1.108,-1.670,0.298,139.465,-78.308,317.078
-1.163,-1.623,0.353,137.146,-78.430,332.825
-1.253,-1.523,0.405,133.911,-77.759,350.647
-1.342,-1.330,0.459,127.136,-76.477,369.629
-1.430,-1.079,0.506,118.042,-74.402,388.000
-1.513,-0.825,0.560,111.572,-71.594,403.870
-1.596,-0.570,0.641,110.229,-68.054,415.283
-1.655,-0.372,0.704,118.042,-63.660,422.791
-1.832,-0.144,0.846,132.751,-59.265,426.758
-1.915,0.085,0.918,155.457,-53.162,426.941
-2.062,0.379,0.996,177.307,-48.584,424.744
-2.103,0.737,1.057,199.219,-45.532,419.189
-2.073,1.176,1.161,214.233,-44.861,409.912
-1.934,1.683,1.288,218.506,-44.678,394.409
-1.796,2.178,1.398,201.416,-41.931,374.146
-1.561,3.018,1.534,162.170,-34.729,349.121
-1.199,3.986,1.615,124.390,-21.484,312.683
-0.842,4.000,1.595,89.722,-2.808,259.216
-0.569,4.000,1.333,31.799,20.996,188.049
-0.485,4.000,0.889,-15.381,44.678,87.524
-0.799,4.000,0.426,-43.884,62.195,-41.138
-1.616,4.000,0.148,-67.566,67.749,-186.584
-2.691,4.000,0.150,-75.806,63.477,-331.665
-3.757,4.000,0.339,-84.778,56.824,-454.285
-4.000,3.634,0.500,-105.408,51.514,-548.096
-4.000,2.276,0.563,-140.991,46.265,-615.540
-4.000,0.979,0.688,-186.951,34.912,-662.048
-4.000,-0.338,0.987,-227.234,16.663,-693.420
-4.000,-1.621,1.427,-243.408,0.183,-709.595
-4.000,-2.795,1.777,-237.427,-4.639,-707.275
-4.000,-3.774,1.894,-221.802,2.625,-685.547
-4.000,-4.000,1.815,-173.645,20.996,-653.015
-3.638,-4.000,1.448,-119.568,47.913,-608.093
-3.037,-4.000,0.751,-77.698,77.026,-549.316
-2.523,-4.000,-0.025,-52.307,96.619,-478.760
-2.162,-4.000,-0.668,-43.701,100.464,-401.733
-1.861,-4.000,-0.959,-51.025,87.158,-324.463
-1.663,-4.000,-0.955,-47.852,66.345,-256.653
-1.487,-4.000,-0.812,-33.447,46.387,-203.308
-1.389,-4.000,-0.705,-15.015,31.006,-161.621
-1.279,-4.000,-0.644,3.906,19.165,-119.690
-1.180,-4.000,-0.549,17.029,8.240,-69.641
-1.166,-4.000,-0.374,20.752,-1.770,-13.306
-1.212,-4.000,-0.170,19.409,-8.789,47.607
-1.275,-4.000,0.023,15.808,-11.841,112.000
-1.387,-4.000,0.221,16.113,-10.864,170.044
-1.485,-4.000,0.377,19.653,-5.737,217.285
-1.619,-4.000,0.488,29.846,2.197,253.845
-1.732,-4.000,0.535,47.974,12.634,284.790
-1.883,-4.000,0.583,72.815,23.132,313.171
-2.112,-4.000,0.606,97.229,32.410,341.125
-2.413,-4.000,0.575,111.450,40.588,373.291
-2.710,-4.000,0.558,131.897,46.570,407.593
-3.024,-3.644,0.590,159.302,48.706,441.284
-3.388,-3.173,0.657,189.087,47.424,471.069
-3.748,-2.582,0.684,207.397,44.250,497.375
-3.925,-1.869,0.615,206.604,41.138,521.301
-4.000,-1.180,0.484,195.251,37.109,539.246
-3.982,-0.441,0.260,173.523,32.349,549.683
-3.703,0.239,0.024,165.649,25.391,548.767
-3.337,0.787,-0.099,168.823,12.634,536.499
-3.008,1.216,-0.117,174.133,-2.319,515.625
-2.602,1.511,-0.099,174.316,-17.151,489.075
-2.258,1.697,-0.021,166.138,-31.006,458.130
-1.927,1.829,0.101,146.301,-41.870,425.598
-1.654,1.946,0.240,121.338,-48.401,392.944
-1.393,2.035,0.377,95.764,-49.683,360.229
-1.202,2.066,0.491,77.393,-45.288,325.928
-0.994,2.109,0.516,64.087,-35.583,291.504
-0.813,2.068,0.466,59.143,-23.560,257.385
-0.643,2.015,0.405,52.368,-13.062,226.013
-0.553,1.981,0.366,41.992,-5.127,197.510
-0.457,2.021,0.334,26.733,1.221,171.448
-0.399,2.120,0.301,14.099,7.874,146.912
-0.338,2.250,0.249,7.507,14.832,120.972
-0.298,2.451,0.194,1.465,21.118,93.506
-0.299,2.655,0.112,-8.240,26.489,63.293
-0.339,2.827,-0.007,-15.503,29.968,28.625
-0.403,3.080,-0.126,-26.855,30.334,-7.690
-0.480,3.382,-0.215,-46.875,27.039,-46.814
-0.645,3.753,-0.249,-71.960,20.691,-90.271
-0.851,4.000,-0.273,-98.633,11.719,-139.709
-1.162,4.000,-0.240,-131.470,0.488,-194.519
-1.598,4.000,-0.081,-161.499,-13.184,-255.310
-2.146,4.000,0.208,-181.030,-28.137,-322.815
-2.823,4.000,0.553,-195.679,-40.710,-394.043
-3.611,3.980,0.929,-209.778,-49.805,-465.027
-4.000,3.579,1.319,-224.365,-56.335,-533.569
-4.000,3.067,1.654,-238.403,-59.326,-598.999
-4.000,2.464,1.929,-251.099,-60.181,-659.668
-4.000,1.710,2.144,-267.212,-61.035,-715.027
-4.000,0.855,2.481,-292.847,-65.796,-762.329

-4.000,-1.516,3.475,-316.895,-75.134,-836.548
-4.000,-3.232,3.959,-297.913,-63.721,-857.056
-4.000,-4.000,4.000,-255.859,-33.142,-849.060
-4.000,-4.000,3.465,-181.274,15.869,-809.082
-4.000,-4.000,2.302,-91.553,70.068,-743.774
-4.000,-4.000,1.147,-32.227,109.192,-661.255
-4.000,-4.000,0.279,-23.926,124.146,-573.486
-3.875,-4.000,-0.142,-50.964,115.662,-491.028
-3.338,-4.000,-0.177,-83.618,94.727,-419.922
-2.893,-4.000,-0.044,-92.834,73.669,-361.572
-2.579,-4.000,0.023,-78.125,60.974,-310.242
-2.298,-4.000,-0.072,-59.631,54.932,-260.742
-2.063,-4.000,-0.253,-45.959,49.988,-212.341
-1.900,-4.000,-0.372,-36.987,41.382,-164.734
-1.736,-3.983,-0.440,-34.912,29.907,-118.835
-1.598,-3.686,-0.420,-36.987,17.639,-74.646
-1.501,-3.371,-0.347,-35.400,6.165,-34.363
-1.427,-3.036,-0.238,-30.273,-3.052,0.977
-1.380,-2.716,-0.154,-23.376,-9.277,31.616
-1.325,-2.346,-0.111,-19.165,-13.611,59.570
-1.305,-1.971,-0.077,-16.113,-17.212,83.496
-1.287,-1.591,-0.050,-13.916,-19.775,102.112
-1.274,-1.226,-0.015,-12.695,-22.034,115.784
-1.263,-0.900,0.020,-11.719,-23.499,124.207
-1.233,-0.622,0.053,-10.925,-24.170,127.502
-1.211,-0.365,0.083,-10.010,-24.475,127.136
-1.167,-0.144,0.099,-9.521,-24.170,123.169
-1.126,0.050,0.098,-10.071,-23.315,115.540
-1.065,0.214,0.087,-9.521,-22.156,104.492
-1.013,0.299,0.095,-5.554,-21.423,90.027
-0.968,0.297,0.100,-1.038,-20.752,73.120
-0.938,0.219,0.114,1.282,-19.958,56.152
-0.915,0.128,0.115,4.578,-18.616,40.710
-0.881,0.044,0.114,10.803,-17.273,27.283
-0.851,-0.034,0.101,15.686,-15.808,15.747
-0.850,-0.173,0.086,18.799,-14.648,5.859
-0.848,-0.285,0.100,16.174,-14.648,-0.427
-0.822,-0.344,0.127,12.207,-14.709,-3.601
-0.787,-0.374,0.180,9.094,-14.282,-6.165
-0.758,-0.433,0.240,9.888,-13.000,-9.583
-0.748,-0.555,0.280,11.597,-10.376,-13.062
-0.782,-0.719,0.288,9.644,-7.141,-14.038
-0.783,-0.812,0.217,2.991,-3.296,-10.925
-0.769,-0.818,0.129,2.014,-0.488,-5.859
-0.748,-0.781,0.081,4.944,0.549,-1.648
-0.729,-0.792,0.077,7.996,0.061,0.549
-0.751,-0.861,0.073,10.315,-0.549,2.441
-0.782,-0.899,0.083,8.606,-1.221,6.592
-0.817,-0.850,0.080,4.089,-1.892,13.184
-0.804,-0.704,0.072,-1.709,-2.625,20.264
-0.783,-0.554,0.103,-3.967,-3.784,24.475
-0.751,-0.466,0.171,-2.625,-4.578,24.414
-0.723,-0.480,0.245,0.427,-4.089,21.606
-0.744,-0.563,0.306,2.319,-1.770,18.555
-0.784,-0.602,0.323,0.793,1.526,17.822
-0.809,-0.542,0.287,-3.479,4.883,19.653
-0.805,-0.422,0.224,-5.920,8.545,21.118
-0.788,-0.317,0.188,-4.761,10.559,19.226
-0.773,-0.311,0.193,-1.587,11.536,14.099
-0.763,-0.418,0.222,1.648,12.756,7.446
-0.778,-0.580,0.253,5.310,14.648,2.014
-0.829,-0.728,0.237,7.812,17.822,0.244
-0.849,-0.754,0.120,5.676,21.973,2.808
-0.837,-0.690,-0.020,6.348,24.109,6.226
-0.829,-0.606,-0.099,8.118,22.705,8.606
-0.815,-0.574,-0.105,9.644,18.860,8.545
-0.823,-0.616,-0.060,10.864,15.015,6.714
-0.846,-0.686,-0.004,11.414,12.268,5.310
-0.900,-0.727,-0.006,8.484,11.108,5.981
-0.908,-0.672,-0.105,2.808,10.742,8.728
-0.910,-0.545,-0.187,-0.977,8.362,11.780
-0.884,-0.399,-0.197,-4.272,3.296,12.634
-0.858,-0.336,-0.129,-5.981,-1.953,9.338
-0.837,-0.384,-0.015,-3.906,-5.676,3.052
-0.831,-0.501,0.089,0.061,-6.897,-2.808
-0.824,-0.636,0.125,4.395,-5.371,-6.897
-0.805,-0.734,0.095,9.338,-2.930,-8.179
-0.787,-0.770,0.055,12.756,-1.038,-6.714
-0.773,-0.778,0.041,12.390,-0.549,-3.906
-0.771,-0.799,0.060,10.742,-1.160,-1.404
-0.790,-0.817,0.097,8.118,-1.404,1.343
-0.807,-0.788,0.104,3.052,-0.610,5.249
-0.817,-0.724,0.089,-0.916,0.488,9.338
-0.832,-0.640,0.068,-2.441,1.282,12.329
-0.835,-0.539,0.043,-4.333,1.526,13.794
-0.833,-0.464,0.010,-4.700,1.343,12.878
-0.826,-0.446,-0.009,-3.052,0.488,9.888
-0.823,-0.486,-0.003,-0.916,-0.916,5.859
-0.822,-0.562,0.015,1.465,-2.075,2.380
-0.821,-0.633,0.028,4.517,-2.686,0.793
-0.815,-0.656,0.028,7.507,-3.113,0.610
-0.805,-0.622,0.024,7.874,-3.601,2.075
-0.790,-0.571,0.037,7.080,-4.456,3.113
-0.789,-0.556,0.075,7.080,-5.188,2.625
-0.795,-0.576,0.113,7.263,-5.432,1.343
-0.799,-0.586,0.128,5.859,-4.883,0.854
-0.793,-0.588,0.120,3.418,-4.028,0.793
-0.781,-0.595,0.124,2.075,-3.174,0.732
-0.782,-0.632,0.137,2.563,-2.380,0.244
-0.799,-0.674,0.149,2.502,-1.465,-0.122
-0.804,-0.697,0.131,2.563,0.000,0.610
-0.799,-0.662,0.090,3.174,1.404,2.502
-0.787,-0.603,0.065,2.808,1.770,3.967
-0.781,-0.586,0.082,2.991,1.160,3.723
-0.795,-0.624,0.121,3.418,0.793,2.625
-0.817,-0.661,0.128,2.502,1.587,1.587
-0.828,-0.661,0.088,1.587,2.747,2.197
-0.826,-0.618,-0.001,1.770,3.784,3.479
-0.814,-0.552,-0.047,1.770,2.625,4.028
-0.804,-0.532,-0.023,1.831,-0.183,2.991
-0.792,-0.583,0.042,3.235,-2.441,0.488
-0.789,-0.679,0.109,5.493,-3.479,-1.343
-0.805,-0.757,0.138,6.836,-2.808,-1.465
-0.802,-0.747,0.112,5.249,-1.404,0.610
-0.796,-0.677,0.077,3.723,-0.305,4.089
-0.776,-0.578,0.081,2.197,-0.610,6.042
-0.761,-0.541,0.128,1.038,-1.221,5.554
-0.752,-0.579,0.188,1.404,-0.854,3.235
-0.751,-0.655,0.225,3.540,1.160,0.977

-1.197,-1.471,0.064,-16.663,5.188,27.466
-1.256,-1.583,0.020,-15.076,6.592,32.837
-1.310,-1.712,-0.030,-13.733,7.202,38.818
-1.334,-1.869,-0.078,-10.437,6.409,44.617
-1.357,-2.083,-0.094,-4.028,4.211,50.171
-1.422,-2.366,-0.086,2.441,1.282,57.251
-1.503,-2.695,-0.079,10.132,-1.282,67.627
-1.560,-2.975,-0.078,17.639,-4.395,82.642
-1.635,-3.229,-0.076,26.245,-7.690,102.051
-1.704,-3.410,-0.074,37.964,-11.963,124.817
-1.778,-3.488,-0.066,49.561,-17.334,150.513
-1.824,-3.448,-0.048,58.594,-23.682,178.406
-1.859,-3.361,0.002,66.895,-30.579,205.688
-1.898,-3.285,0.091,75.684,-37.537,230.713
-1.938,-3.234,0.189,83.496,-43.274,253.784
-1.983,-3.165,0.263,91.187,-47.363,277.649
-2.032,-3.040,0.321,99.426,-50.049,302.063
-2.102,-2.880,0.374,107.788,-52.307,326.111
-2.183,-2.684,0.421,115.234,-54.199,349.365
-2.266,-2.448,0.452,120.850,-56.152,371.704
-2.340,-2.167,0.491,126.160,-58.167,391.968
-2.395,-1.850,0.536,130.127,-60.181,409.973
-2.429,-1.541,0.596,132.446,-62.073,425.171
-2.436,-1.247,0.652,133.179,-63.110,438.049
-2.410,-0.951,0.702,135.315,-62.683,448.669
-2.341,-0.640,0.740,137.512,-60.974,456.421
-2.258,-0.348,0.769,140.503,-57.983,461.670
-2.205,-0.039,0.805,143.982,-53.650,465.210
-2.157,0.270,0.862,150.391,-47.974,466.187
-2.150,0.579,0.929,159.058,-40.894,464.172
-2.167,0.857,0.967,170.959,-31.921,458.313
-2.265,1.149,0.972,189.636,-22.827,447.510
-2.359,1.486,0.925,208.740,-16.113,433.167
-2.360,1.978,0.862,226.929,-13.550,416.138
-2.256,2.644,0.839,245.483,-16.357,396.240
-1.976,3.620,0.895,247.131,-23.865,371.338
-1.630,4.000,0.990,207.092,-31.616,338.806
-1.209,4.000,1.112,129.150,-35.400,291.077
-0.891,4.000,1.102,57.312,-30.762,217.224
-0.711,4.000,1.022,-4.089,-21.729,113.159
-0.972,4.000,0.841,-67.200,-10.803,-24.048
-1.905,4.000,0.904,-114.197,-7.324,-188.232
-3.169,4.000,1.175,-130.981,-7.080,-355.347
-4.000,4.000,1.582,-111.877,-3.967,-500.854
-4.000,3.998,1.937,-92.468,6.714,-611.572
-4.000,2.541,2.102,-95.276,24.109,-686.829
-4.000,1.209,2.083,-120.300,43.701,-732.544
-4.000,0.183,1.900,-153.625,58.472,-756.836
-4.000,-0.745,1.749,-185.120,63.660,-768.799
-4.000,-1.804,1.844,-204.468,60.608,-773.682
-4.000,-2.926,1.934,-208.496,58.960,-767.090
-4.000,-3.910,1.927,-195.923,64.636,-744.751
-4.000,-4.000,1.684,-155.701,78.735,-709.656
-4.000,-4.000,1.229,-103.821,98.999,-665.833
-4.000,-4.000,0.576,-56.274,118.896,-612.671
-4.000,-4.000,-0.126,-33.142,129.333,-549.377
-3.725,-4.000,-0.557,-37.354,123.718,-479.553
-3.222,-4.000,-0.738,-54.199,105.713,-410.522
-2.740,-4.000,-0.738,-65.552,83.557,-347.046
-2.348,-4.000,-0.681,-61.646,63.232,-288.635
-1.986,-4.000,-0.684,-48.157,48.279,-229.431
-1.697,-4.000,-0.703,-26.367,35.828,-169.922
-1.562,-4.000,-0.720,-5.737,24.475,-108.826
-1.461,-4.000,-0.686,8.423,12.512,-44.189
-1.478,-4.000,-0.558,21.912,0.366,20.996
-1.591,-4.000,-0.385,31.799,-9.888,88.501
-1.775,-4.000,-0.184,37.048,-17.517,155.579
-1.978,-4.000,0.013,38.757,-21.667,215.881
-2.184,-4.000,0.193,43.884,-22.522,264.893
-2.358,-3.842,0.336,54.749,-20.630,304.626
-2.525,-3.458,0.470,72.571,-17.456,336.243
-2.639,-3.222,0.547,93.628,-13.184,360.413
-2.750,-3.224,0.605,120.056,-8.850,378.601
-2.915,-3.447,0.635,146.118,-6.042,395.935
-3.232,-3.428,0.674,161.072,-5.432,420.532
-3.388,-3.420,0.539,164.490,-5.920,452.332
-3.763,-3.204,0.694,178.772,-11.841,481.995
-4.000,-2.713,0.887,178.894,-18.127,515.625
-4.000,-1.966,1.067,170.044,-21.118,548.401
-4.000,-1.262,1.164,151.001,-19.958,573.486
-4.000,-0.555,1.266,129.089,-14.954,588.989
-4.000,0.024,1.222,122.253,-5.066,592.102
-3.870,0.536,1.082,122.803,5.615,586.060
-3.597,0.972,0.903,122.070,15.564,572.205
-3.316,1.391,0.703,122.925,23.987,550.354
-2.915,1.749,0.392,128.052,30.273,520.203
-2.469,2.065,0.033,132.141,31.128,484.558
-2.075,2.380,-0.183,124.390,23.437,445.312
-1.743,2.607,-0.289,113.159,11.169,402.161
-1.401,2.776,-0.300,98.755,-1.770,355.896
-1.135,2.814,-0.225,80.627,-13.123,308.350
-0.869,2.761,-0.077,64.026,-22.095,261.902
-0.680,2.678,0.154,46.082,-26.917,220.825
-0.538,2.611,0.353,31.006,-25.391,183.167
-0.415,2.707,0.444,10.132,-17.761,150.269
-0.294,2.960,0.409,-13.428,-7.202,119.934
-0.238,3.217,0.284,-33.081,2.930,85.693
-0.193,3.501,0.111,-55.481,10.315,45.837
-0.225,3.656,-0.038,-78.064,13.916,1.099
-0.346,3.623,-0.120,-92.590,13.123,-49.500
-0.533,3.521,-0.118,-107.178,8.362,-101.868
-0.777,3.516,-0.062,-122.437,2.075,-152.588
-1.050,3.620,0.032,-134.460,-3.967,-203.186
-1.393,3.774,0.150,-143.738,-10.071,-255.859
-1.876,3.933,0.335,-151.917,-15.381,-312.256
-2.508,4.000,0.510,-159.058,-18.982,-372.925
-3.253,3.934,0.581,-169.922,-20.386,-437.988
-3.999,3.654,0.634,-186.035,-23.804,-504.272
-4.000,3.200,0.732,-204.956,-31.616,-567.444
-4.000,2.611,0.928,-225.830,-43.762,-625.061
-4.000,2.025,1.211,-255.188,-60.181,-674.377
-4.000,1.344,1.728,-280.579,-82.153,-717.102
-4.000,0.596,2.358,-294.312,-100.769,-754.822
-4.000,-0.153,3.004,-288.452,-109.924,-787.354
-4.000,-0.819,3.518,-254.456,-102.966,-815.491
-4.000,-1.690,3.983,-183.350,-77.637,-844.727
-4.000,-3.032,4.000,-87.097,-26.489,-872.009
-4.000,-4.000,3.897,-12.695,50.232,-878.357
-4.000,-4.000,2.369,28.198,136.597,-841.492

-4.000,-4.000,-1.173,24.170,202.698,-628.662
-3.982,-4.000,-1.445,-35.583,160.950,-494.324
-3.246,-4.000,-1.002,-94.849,106.323,-378.418
-2.726,-4.000,-0.425,-117.554,65.979,-287.231
-2.380,-4.000,-0.176,-98.633,47.424,-214.905
-2.141,-4.000,-0.369,-63.354,43.152,-150.085
-1.975,-4.000,-0.742,-30.090,38.696,-89.050
-1.867,-4.000,-0.973,-12.573,25.024,-30.945
-1.828,-3.994,-0.931,-8.850,3.601,21.973
-1.790,-3.482,-0.703,-14.343,-18.188,70.435
-1.777,-2.949,-0.374,-17.334,-35.828,110.962
-1.759,-2.416,-0.070,-16.296,-45.898,143.127
-1.743,-1.919,0.147,-12.329,-48.706,168.152
-1.705,-1.466,0.262,-8.118,-46.143,185.608
-1.667,-1.062,0.276,-4.333,-40.710,196.167
-1.619,-0.711,0.233,0.061,-35.400,200.012
-1.572,-0.415,0.174,2.258,-31.494,198.425
-1.507,-0.160,0.123,3.357,-29.602,192.383
-1.417,0.083,0.098,6.470,-29.114,182.495
-1.317,0.280,0.095,11.047,-29.480,168.640
-1.220,0.408,0.106,14.282,-29.846,151.306
-1.119,0.502,0.131,13.489,-29.846,132.263
-1.030,0.538,0.162,16.541,-28.748,111.633
-0.981,0.512,0.179,19.348,-26.184,89.966
-0.931,0.475,0.172,20.203,-23.315,69.580
-0.888,0.429,0.124,18.799,-20.325,50.598
-0.842,0.361,0.070,18.005,-18.433,32.776
-0.815,0.241,0.051,18.616,-17.944,15.747
-0.793,0.073,0.063,18.127,-18.188,0.549
-0.767,-0.105,0.090,16.968,-18.738,-11.230
-0.729,-0.270,0.139,18.860,-18.188,-20.508
-0.766,-0.469,0.193,19.165,-16.846,-26.733
-0.760,-0.595,0.223,13.245,-14.771,-28.503
-0.758,-0.661,0.220,8.301,-11.597,-26.855
-0.728,-0.676,0.171,3.601,-8.240,-24.048
-0.698,-0.699,0.134,1.465,-5.798,-22.278
