aX,aY,aZ,gX,gY,gZ
-3.262,-1.812,3.266,-261.292,-115.540,-579.834
-2.854,-2.612,3.351,-241.211,-104.126,-561.829
-2.370,-2.918,2.829,-200.623,-79.651,-530.090
-1.881,-3.170,2.320,-167.908,-61.340,-494.995
-1.501,-3.601,1.981,-150.513,-52.917,-458.618
-1.099,-4.000,1.674,-138.306,-48.157,-416.809
-0.685,-4.000,1.362,-122.986,-45.349,-367.249
-0.286,-4.000,1.203,-108.337,-46.814,-309.937
0.031,-4.000,1.174,-94.421,-49.988,-249.939
0.249,-4.000,1.131,-83.130,-51.025,-189.819
0.367,-3.813,1.013,-74.158,-49.866,-132.446
0.379,-3.210,0.903,-62.805,-48.950,-84.717
0.371,-2.626,0.825,-47.424,-49.316,-47.668
0.374,-2.174,0.835,-27.710,-50.964,-21.545
0.371,-1.889,0.960,-10.010,-53.162,-3.784
0.379,-1.651,1.155,1.282,-54.077,10.071
0.422,-1.350,1.336,6.409,-51.819,23.499
0.450,-1.002,1.451,8.301,-45.715,34.180
0.468,-0.679,1.469,9.338,-36.804,40.405
0.452,-0.431,1.398,8.789,-26.917,41.504
0.461,-0.268,1.249,7.507,-17.700,39.063
0.457,-0.180,1.106,6.653,-11.353,34.485
0.451,-0.167,1.001,6.165,-7.874,29.724
0.436,-0.195,0.936,4.395,-6.226,25.513
0.431,-0.222,0.893,-1.770,-6.104,23.071
0.432,-0.197,0.843,-8.545,-6.531,22.583
0.438,-0.124,0.811,-10.864,-7.812,22.217
0.458,-0.050,0.825,-9.766,-9.827,20.447
0.479,-0.046,0.888,-6.714,-11.963,16.968
0.468,-0.099,0.943,-4.272,-12.573,12.573
0.472,-0.152,0.924,-0.977,-11.353,9.216
0.483,-0.169,0.851,5.066,-10.071,7.141
0.471,-0.162,0.781,13.000,-10.071,5.859
0.482,-0.152,0.766,18.860,-12.024,5.005
0.502,-0.188,0.861,20.081,-15.320,4.456
0.516,-0.260,1.008,16.113,-17.761,4.822
0.527,-0.317,1.122,13.245,-17.151,6.165

-0.377,-1.731,0.667,102.905,-146.179,-317.017
-0.318,-1.896,0.686,101.746,-132.080,-307.190
-0.256,-2.064,0.694,95.825,-118.896,-295.715
-0.175,-2.236,0.661,82.092,-106.384,-281.738
-0.198,-2.468,0.699,62.073,-95.398,-263.855
-0.141,-2.706,0.713,56.824,-83.923,-246.033
-0.177,-2.853,0.679,47.546,-71.838,-222.717
-0.159,-2.824,0.522,37.903,-59.204,-197.205
-0.200,-2.792,0.428,35.095,-49.988,-173.950
-0.256,-2.780,0.403,34.546,-43.579,-154.114
-0.292,-2.792,0.383,33.203,-37.659,-135.315
-0.333,-2.828,0.375,32.776,-32.349,-118.103
-0.332,-2.934,0.362,34.241,-26.978,-101.257
-0.353,-3.139,0.372,36.377,-22.217,-84.656
-0.357,-3.483,0.390,41.870,-16.479,-67.078
-0.385,-3.930,0.409,49.255,-10.559,-46.631
-0.448,-4.000,0.365,53.772,-4.761,-21.118
-0.444,-4.000,0.480,52.002,-1.465,7.202
-0.555,-4.000,0.625,63.232,2.136,39.978
-0.655,-4.000,0.801,64.636,7.446,87.341
-0.769,-4.000,1.004,66.772,13.977,141.846
-0.915,-4.000,1.262,63.538,22.339,199.768
-1.074,-4.000,1.553,63.232,33.936,254.456
-1.311,-4.000,1.898,69.092,48.889,305.359
-1.681,-4.000,2.065,74.341,70.557,356.079
-2.098,-4.000,1.978,72.449,96.680,406.128
-2.608,-3.811,1.807,70.313,121.338,452.271
-3.308,-3.299,1.536,68.481,143.555,492.065
-3.782,-2.404,1.023,56.702,164.368,528.137
-4.000,-1.338,0.405,52.551,180.481,554.626
-4.000,-0.307,-0.172,72.144,186.768,563.171
-3.954,0.606,-0.575,102.295,178.528,553.162
-3.539,1.359,-0.929,119.446,159.058,528.381
-3.110,1.818,-1.106,144.897,130.432,489.563
-2.670,2.172,-1.223,151.123,97.412,444.519
-2.227,2.433,-1.291,144.653,62.866,396.057
-1.954,2.580,-1.290,133.728,28.564,346.252
-1.559,2.747,-1.279,118.408,-2.075,296.326
-1.346,2.924,-1.152,101.379,-30.334,247.864
-1.033,3.125,-1.061,85.266,-53.528,199.036
-0.848,3.287,-0.944,67.688,-72.571,148.743
-0.710,3.281,-0.920,46.692,-87.097,96.985
-0.652,3.085,-0.949,19.531,-99.792,44.983
-0.632,2.602,-0.972,-9.766,-113.403,-4.028
-0.634,1.887,-0.932,-35.645,-127.991,-47.302
-0.553,1.078,-0.807,-59.021,-143.188,-79.712
-0.432,0.182,-0.543,-84.595,-158.630,-98.694
-0.269,-0.735,-0.233,-110.779,-169.800,-102.722
-0.027,-1.624,0.112,-138.062,-174.805,-89.844
0.242,-2.422,0.476,-164.124,-173.523,-60.913
0.452,-2.873,0.628,-178.711,-161.865,-17.944
0.622,-3.172,0.696,-179.382,-143.066,30.884
0.594,-3.268,0.536,-152.649,-119.385,80.566
0.477,-3.024,0.141,-122.742,-96.130,130.920
0.277,-2.508,-0.311,-102.661,-81.177,179.138
0.058,-1.944,-0.674,-91.614,-76.660,219.421
-0.126,-1.429,-0.886,-77.637,-81.238,249.268
-0.284,-0.990,-0.909,-65.735,-92.529,271.423
-0.420,-0.647,-0.788,-62.378,-107.666,288.208
-0.606,-0.293,-0.645,-68.298,-122.314,301.941
-0.636,0.194,-0.575,-74.097,-134.399,313.354
-0.693,0.757,-0.474,-78.552,-147.461,319.641
-0.733,1.355,-0.361,-86.853,-161.194,319.458
-0.681,1.984,-0.246,-101.868,-174.927,312.866
-0.617,2.499,-0.078,-122.314,-189.453,298.401
-0.537,2.884,0.113,-147.705,-203.003,277.344
-0.511,3.145,0.355,-179.138,-214.783,254.089
-0.476,3.382,0.575,-208.557,-223.816,229.492
-0.444,3.614,0.772,-228.333,-229.370,202.942
-0.380,3.873,1.040,-229.980,-233.704,172.424
-0.356,4.000,1.440,-212.280,-236.145,136.292
-0.263,4.000,1.884,-194.641,-235.046,96.558
-0.190,4.000,2.305,-188.538,-226.929,53.162
-0.152,4.000,2.490,-192.322,-211.670,6.287
-0.201,4.000,2.417,-204.285,-192.749,-45.044
-0.377,4.000,2.229,-211.426,-176.697,-102.783
-0.648,4.000,2.111,-210.144,-166.931,-164.917
-1.018,4.000,2.095,-202.820,-162.292,-231.689
-1.492,4.000,2.213,-191.895,-160.034,-301.147
-2.045,4.000,2.409,-184.082,-158.386,-371.216
-2.661,3.999,2.613,-176.575,-155.396,-439.392
-3.260,3.275,2.830,-174.683,-151.245,-503.418
-3.818,2.279,3.057,-181.091,-146.851,-559.021
-4.000,1.256,3.226,-186.279,-140.564,-603.455
-4.000,0.093,3.474,-189.880,-133.606,-634.949
-4.000,-1.169,3.819,-197.021,-124.390,-652.527
-3.951,-2.301,3.884,-191.650,-105.164,-650.879
-3.461,-3.138,3.393,-163.391,-75.134,-630.249
-2.805,-3.843,2.734,-137.451,-48.157,-595.154
-2.262,-4.000,2.200,-119.995,-33.569,-549.500
-1.679,-4.000,1.626,-106.079,-25.391,-491.272
-1.041,-4.000,1.125,-106.262,-24.719,-421.204
-0.550,-4.000,0.978,-109.131,-34.180,-348.938
-0.167,-4.000,1.017,-108.337,-45.715,-277.405
0.077,-4.000,1.093,-104.309,-52.429,-210.266
0.185,-3.517,1.104,-90.210,-53.894,-156.494
0.227,-2.980,1.049,-66.833,-51.941,-117.981
0.231,-2.562,0.961,-39.795,-49.377,-89.783
0.193,-2.195,0.853,-17.456,-47.729,-67.322
0.183,-1.810,0.771,-0.732,-47.852,-49.194
0.190,-1.455,0.823,11.780,-50.842,-36.011
0.229,-1.159,0.987,16.907,-54.016,-27.588
0.269,-0.940,1.161,15.991,-53.711,-22.278
0.346,-0.813,1.288,10.193,-49.622,-19.897
0.404,-0.804,1.412,6.042,-42.969,-19.409
0.457,-0.892,1.479,3.113,-33.936,-18.921
0.452,-0.991,1.453,0.183,-23.193,-16.235
0.437,-1.008,1.286,-2.747,-12.268,-10.681
0.414,-0.941,1.058,-4.395,-4.089,-3.418
0.407,-0.845,0.878,-4.578,-0.854,2.563
0.378,-0.777,0.776,-2.319,-1.404,7.263
0.334,-0.707,0.691,0.000,-3.296,10.925
0.334,-0.606,0.592,0.366,-6.409,14.099
0.332,-0.531,0.557,3.967,-11.963,15.137
0.354,-0.510,0.622,10.803,-18.555,14.648
0.391,-0.551,0.775,17.944,-24.902,13.855
0.414,-0.590,0.984,20.813,-29.175,14.832
0.451,-0.562,1.159,17.944,-29.846,18.066
0.492,-0.487,1.255,16.052,-26.733,21.790

0.427,-0.908,1.302,60.547,24.536,25.757
0.398,-0.994,1.337,81.848,29.663,30.090
0.355,-1.057,1.319,105.469,35.645,35.828
0.315,-1.071,1.246,129.883,41.016,42.053
0.266,-1.067,1.142,158.142,45.227,48.218
0.214,-1.027,1.010,188.293,47.241,53.833
0.183,-0.976,0.847,221.191,46.997,57.739
0.127,-0.907,0.674,256.653,44.128,59.570
0.088,-0.823,0.511,294.861,38.086,59.143
0.052,-0.743,0.362,333.313,28.870,55.969
0.020,-0.665,0.223,371.033,17.700,50.781
0.026,-0.568,0.086,407.959,4.700,43.152
0.053,-0.478,-0.013,442.200,-10.498,32.959
0.024,-0.445,-0.041,465.454,-27.588,21.118
0.033,-0.443,-0.020,478.699,-45.288,8.545
0.050,-0.416,0.012,475.464,-62.134,-1.953
0.092,-0.334,0.052,461.670,-76.294,-11.230
0.122,-0.202,0.120,437.195,-88.379,-20.386
0.115,-0.031,0.154,406.677,-96.985,-30.273
0.125,0.193,0.102,375.061,-101.807,-41.565
0.149,0.458,0.005,340.332,-105.347,-54.932
0.112,0.713,-0.086,301.819,-109.009,-71.106
0.074,0.994,-0.193,261.963,-113.098,-89.905
0.022,1.265,-0.273,229.736,-118.225,-112.854
-0.065,1.499,-0.288,201.050,-124.634,-140.015
-0.211,1.673,-0.264,168.884,-131.165,-171.509
-0.333,1.769,-0.230,133.972,-137.146,-206.055
-0.509,1.720,-0.146,103.149,-142.456,-243.286
-0.740,1.496,-0.021,79.895,-146.057,-281.067
-0.952,1.175,0.085,60.974,-147.461,-316.650
-1.137,0.829,0.202,46.753,-146.973,-347.473
-1.247,0.449,0.361,45.044,-144.409,-374.939
-1.329,-0.002,0.594,50.781,-138.794,-399.109
-1.358,-0.635,0.810,59.387,-127.869,-420.593
-1.291,-1.375,0.946,63.721,-110.657,-432.739
-1.207,-2.066,0.999,62.988,-89.539,-432.190
-1.124,-2.555,0.984,52.979,-66.895,-419.067
-1.015,-2.940,0.874,23.499,-47.607,-395.508
-0.964,-3.558,0.757,13.123,-30.823,-370.361
-0.760,-3.839,0.647,3.540,-16.602,-334.167
-0.783,-3.912,0.567,-3.845,-4.272,-291.809
-0.779,-3.953,0.401,1.099,6.836,-251.831
-0.794,-3.836,0.136,6.775,17.639,-213.379
-0.851,-3.775,-0.139,11.353,23.804,-178.711
-0.933,-3.937,-0.301,15.503,23.376,-149.048
-0.963,-4.000,-0.377,12.878,18.616,-118.347
-0.971,-4.000,-0.308,8.057,11.963,-83.740
-0.999,-4.000,-0.113,6.958,5.432,-47.913
-1.035,-4.000,0.075,8.301,2.991,-10.559
-1.027,-4.000,0.282,9.033,3.540,31.311
-1.147,-4.000,0.552,10.315,6.653,78.735
-1.253,-4.000,0.693,21.729,13.916,125.916
-1.472,-4.000,0.751,28.931,23.682,178.955
-1.835,-4.000,0.750,36.987,32.959,237.488
-2.138,-4.000,0.648,43.335,40.161,300.659
-2.464,-4.000,0.671,38.391,43.579,364.990
-2.740,-4.000,0.889,34.119,45.898,415.955
-2.976,-3.890,1.151,33.020,51.697,455.444
-3.308,-3.509,1.316,35.950,64.331,490.295
-3.643,-2.996,1.162,36.011,82.581,522.400
-3.902,-2.288,0.917,38.452,98.938,549.866
-4.000,-1.397,0.823,55.115,109.375,567.200
-4.000,-0.660,0.678,87.402,115.479,569.641
-3.949,-0.083,0.522,112.549,115.723,560.486
-3.679,0.434,0.382,137.207,110.107,544.128
-3.381,0.840,0.369,150.208,98.999,522.888
-3.218,1.150,0.355,146.606,88.684,497.925
-2.947,1.495,0.069,125.183,83.984,471.252
-2.514,1.932,-0.396,109.741,79.285,440.491
-2.138,2.428,-0.776,95.520,66.528,405.579
-1.677,2.894,-0.984,85.449,44.556,363.586
-1.438,3.222,-0.996,72.021,19.287,314.453
-1.027,3.457,-1.038,53.772,-2.747,259.705
-0.812,3.468,-1.020,36.743,-22.583,201.599
-0.617,3.267,-1.029,26.428,-39.673,141.663
-0.494,2.919,-0.970,20.569,-56.396,84.778
-0.363,2.401,-0.786,14.465,-72.937,34.180
-0.229,1.640,-0.479,-0.183,-87.891,-7.019
-0.146,0.681,-0.118,-25.696,-97.839,-35.828
-0.027,-0.317,0.134,-54.810,-99.121,-48.645
0.087,-1.246,0.198,-80.078,-92.102,-44.128
0.198,-2.064,0.101,-90.271,-81.482,-25.330
0.232,-2.624,-0.130,-88.440,-70.374,7.874
0.158,-2.955,-0.492,-63.904,-61.157,49.011
0.013,-2.893,-0.965,-33.569,-58.044,95.886
-0.176,-2.400,-1.405,-14.893,-65.186,144.531
-0.346,-1.757,-1.622,-6.104,-83.191,186.951
-0.494,-1.093,-1.562,-5.188,-108.704,218.750
-0.566,-0.500,-1.354,-9.521,-133.728,239.746
-0.537,-0.030,-1.080,-15.625,-155.640,250.183
-0.464,0.311,-0.699,-25.330,-173.828,254.028
-0.447,0.569,-0.360,-40.894,-185.791,254.333
-0.346,0.883,-0.317,-61.096,-189.392,253.479
-0.263,1.312,-0.377,-85.754,-192.261,251.465
-0.260,1.667,-0.459,-116.516,-198.120,246.338
-0.241,1.960,-0.611,-150.085,-206.482,236.816
-0.234,2.161,-0.756,-184.509,-219.238,224.609
-0.356,2.253,-0.788,-215.637,-237.854,210.449
-0.434,2.316,-0.695,-239.990,-259.644,196.838
-0.529,2.390,-0.396,-257.629,-283.264,184.875
-0.601,2.516,0.096,-268.250,-305.237,175.171
-0.567,2.695,0.709,-265.991,-320.496,164.612
-0.451,2.862,1.427,-252.136,-326.843,151.306
-0.383,2.997,2.123,-243.408,-322.388,136.597
-0.239,3.174,2.504,-232.239,-304.382,119.324
-0.086,3.454,2.686,-213.379,-279.175,97.717
-0.000,3.808,2.767,-197.754,-252.930,71.533
0.108,4.000,2.770,-180.664,-226.135,36.011
0.124,4.000,2.818,-161.621,-200.867,-8.240
0.080,4.000,2.946,-146.606,-176.880,-59.570
-0.042,4.000,3.014,-130.310,-151.917,-116.516
-0.259,4.000,2.904,-119.690,-126.038,-176.697
-0.575,4.000,2.719,-121.460,-104.004,-237.000
-0.989,4.000,2.506,-125.244,-87.463,-297.363
-1.490,3.972,2.242,-126.587,-75.439,-358.276
-2.045,3.526,2.020,-129.272,-69.153,-415.771
-2.633,3.001,1.866,-127.014,-67.444,-470.581
-3.136,2.243,1.841,-126.160,-69.824,-521.667
-3.551,1.245,1.916,-138.062,-74.890,-564.392

-3.818,-0.640,1.969,-190.979,-88.684,-603.027
-3.550,-1.713,2.220,-218.811,-101.746,-601.746
-3.078,-2.971,2.681,-234.253,-113.831,-587.158
-2.374,-3.996,3.048,-222.229,-113.831,-553.528
-1.589,-4.000,3.206,-195.435,-99.243,-500.305
-0.914,-4.000,3.019,-164.673,-75.378,-434.021
-0.427,-4.000,2.479,-136.536,-48.218,-362.061
-0.143,-4.000,1.724,-113.770,-25.574,-292.480
0.031,-3.638,1.126,-99.731,-15.381,-234.375
0.074,-3.163,0.821,-85.999,-16.785,-189.697
0.117,-2.701,0.632,-70.068,-21.790,-153.687
0.157,-2.293,0.584,-55.542,-28.809,-125.488
0.183,-2.035,0.662,-43.274,-36.621,-104.797
0.217,-1.829,0.777,-31.555,-42.236,-88.196
0.253,-1.619,0.870,-20.142,-44.434,-73.975
0.307,-1.450,0.949,-10.864,-44.678,-62.500
0.379,-1.334,1.060,-2.197,-43.640,-53.589
0.435,-1.262,1.168,3.967,-40.588,-45.471
0.490,-1.201,1.235,7.202,-35.034,-37.109
0.512,-1.174,1.266,8.850,-27.954,-28.809
0.527,-1.157,1.256,8.484,-20.203,-20.020
0.529,-1.121,1.186,5.737,-12.329,-10.681
0.514,-1.045,1.061,2.258,-5.920,-1.343
0.462,-0.936,0.945,-1.770,-1.953,7.385
0.435,-0.781,0.786,-8.118,0.000,15.564
0.430,-0.593,0.648,-12.146,-0.671,21.912
0.445,-0.437,0.589,-11.108,-3.662,24.536
0.464,-0.352,0.616,-6.531,-8.362,23.865
0.451,-0.324,0.709,-1.038,-12.939,21.606
0.496,-0.294,0.777,1.221,-15.686,20.081
0.533,-0.331,0.813,3.540,-16.846,18.677
0.555,-0.365,0.833,7.812,-16.663,17.883
0.583,-0.361,0.828,13.062,-16.296,17.944
0.593,-0.398,0.832,18.188,-15.991,18.005
0.594,-0.455,0.887,20.142,-16.541,19.409
0.569,-0.440,0.977,17.029,-16.846,22.888
0.570,-0.320,1.010,10.803,-15.259,27.344
0.560,-0.166,1.003,9.155,-12.390,29.602
0.543,-0.048,0.984,14.099,-9.338,27.954
0.532,-0.015,0.971,20.447,-7.141,23.315
0.524,-0.029,0.999,24.109,-5.859,18.433
0.503,-0.054,1.016,23.376,-4.700,14.587
0.498,-0.042,0.983,18.738,-2.502,11.719
0.502,-0.043,0.899,13.245,-0.427,8.789
0.498,-0.091,0.856,10.620,-0.122,5.127
0.507,-0.183,0.870,8.179,-1.099,2.014
0.517,-0.300,0.935,5.188,-2.014,0.427
0.528,-0.419,1.000,2.380,-1.648,0.549
0.533,-0.510,0.998,0.671,0.427,2.258
0.534,-0.527,0.898,1.160,3.662,5.798
0.521,-0.490,0.775,4.761,5.676,9.705
0.514,-0.436,0.697,7.568,4.944,13.000
0.510,-0.401,0.688,8.057,2.197,15.320
0.514,-0.382,0.744,7.568,-1.160,17.517
0.522,-0.356,0.820,6.531,-3.601,19.470
0.532,-0.299,0.875,6.409,-4.089,21.118
0.534,-0.234,0.904,7.690,-3.418,21.606
0.525,-0.167,0.906,8.606,-2.197,21.057
0.505,-0.111,0.869,11.108,-0.366,18.982
0.492,-0.065,0.791,14.648,1.099,15.930
0.484,-0.047,0.717,17.761,0.916,11.963
0.478,-0.070,0.690,18.616,-1.160,7.629
0.491,-0.128,0.693,15.991,-4.028,3.845
0.516,-0.228,0.734,13.489,-6.775,0.732
0.543,-0.348,0.819,11.780,-9.155,-0.549
0.560,-0.413,0.918,6.226,-10.437,1.648
0.571,-0.402,0.996,-0.183,-9.888,5.615
0.571,-0.325,1.024,-5.188,-7.446,9.277
0.563,-0.218,1.001,-7.385,-4.211,11.108
0.542,-0.132,0.942,-5.798,-0.977,10.193
0.531,-0.099,0.860,-2.625,1.282,6.958
0.520,-0.146,0.798,1.709,2.136,2.686
0.517,-0.252,0.751,5.554,1.953,-0.793
0.515,-0.370,0.703,7.690,0.732,-1.709
0.521,-0.431,0.698,8.362,-1.526,-0.671
0.527,-0.433,0.745,7.568,-4.517,2.319
0.531,-0.378,0.822,5.249,-6.836,6.104
0.542,-0.307,0.894,3.418,-7.935,8.972
0.554,-0.256,0.941,3.540,-7.507,9.827
0.555,-0.229,0.966,4.883,-5.920,9.766
0.552,-0.221,0.983,5.615,-4.028,8.972
0.548,-0.226,0.987,5.310,-2.014,7.996
0.537,-0.233,0.973,4.761,0.305,7.263
0.526,-0.232,0.927,4.639,2.563,6.897
0.518,-0.223,0.878,4.028,4.028,6.531
0.511,-0.210,0.854,1.709,4.211,6.348
0.513,-0.206,0.850,-0.732,3.723,5.798
0.511,-0.222,0.858,-1.953,3.479,4.700
0.506,-0.270,0.872,-0.854,3.540,3.418
0.504,-0.318,0.876,1.038,3.906,2.502
0.508,-0.343,0.871,3.479,4.578,2.563
0.501,-0.355,0.859,5.493,4.883,3.235
0.501,-0.375,0.857,5.676,5.249,4.333
0.498,-0.400,0.867,5.188,4.944,5.798
0.501,-0.424,0.869,4.578,4.944,7.690
0.501,-0.449,0.857,5.066,5.615,9.949
0.496,-0.471,0.846,6.531,5.981,12.207
0.483,-0.491,0.840,9.521,6.104,14.343
0.467,-0.499,0.838,14.526,6.226,16.541
0.449,-0.490,0.833,21.057,6.409,18.616
0.434,-0.482,0.831,29.358,6.470,20.264
0.435,-0.505,0.859,39.795,6.104,21.240
0.437,-0.588,0.934,51.331,5.859,22.034
0.431,-0.676,1.002,65.369,7.141,23.804
0.421,-0.714,1.027,81.177,9.949,27.283
0.398,-0.722,1.028,97.290,13.245,31.372
0.375,-0.744,1.033,113.098,16.357,35.583
0.310,-0.803,1.014,129.395,19.287,39.856
0.287,-0.826,0.968,143.799,21.362,45.227
0.255,-0.850,0.938,159.546,22.095,50.598
0.213,-0.862,0.933,176.514,21.851,56.152
0.146,-0.821,0.903,194.214,21.301,61.707
0.132,-0.667,0.823,210.388,20.935,66.589
0.119,-0.524,0.708,228.577,19.653,68.481
0.116,-0.412,0.579,247.803,16.907,66.284
0.122,-0.340,0.461,266.235,11.902,61.462
0.136,-0.318,0.380,286.377,4.944,54.077
0.145,-0.350,0.355,307.312,-3.235,45.471
0.156,-0.398,0.370,323.364,-12.268,37.781

-0.458,1.380,-0.902,109.985,-110.168,-247.681
-0.694,1.049,-0.867,66.406,-126.343,-283.691
-0.898,0.589,-0.664,28.564,-144.470,-315.918
-1.030,0.134,-0.328,4.700,-160.706,-341.614
-1.061,-0.362,0.064,-3.784,-170.593,-361.816
-1.074,-0.912,0.486,-0.305,-173.401,-377.441
-0.963,-1.520,0.854,13.123,-166.687,-387.756
-0.815,-2.112,1.112,31.067,-151.245,-390.320
-0.577,-2.660,1.249,49.316,-128.906,-384.705
-0.501,-3.160,1.317,58.472,-103.455,-370.239
-0.397,-3.686,1.228,59.204,-77.332,-346.741
-0.440,-3.985,1.036,44.556,-53.162,-312.134
-0.196,-4.000,0.926,13.123,-35.278,-270.325
-0.266,-4.000,0.863,3.845,-21.729,-231.384
-0.234,-3.988,0.692,-5.981,-7.812,-192.932
-0.302,-4.000,0.431,-4.822,4.028,-161.133
-0.407,-4.000,0.162,6.592,11.841,-133.545
-0.478,-4.000,-0.061,19.287,13.916,-104.248
-0.519,-4.000,-0.058,27.710,9.644,-69.458
-0.493,-4.000,0.297,31.250,2.197,-29.602
-0.481,-4.000,0.845,25.269,-0.854,15.259
-0.575,-4.000,1.121,21.301,7.996,65.002
-0.800,-4.000,1.219,26.001,25.208,117.676
-1.090,-4.000,0.988,44.250,44.495,171.143
-1.456,-4.000,0.768,56.885,57.617,226.868
-1.823,-4.000,0.676,67.383,62.256,281.067
-2.152,-4.000,0.720,69.031,62.256,335.693
-2.493,-4.000,0.868,69.031,62.195,385.193
-2.866,-3.931,0.929,67.993,65.857,427.673
-3.150,-3.230,0.776,64.209,73.425,463.135
-3.379,-2.549,0.527,70.496,80.505,488.525
-3.568,-1.912,0.280,90.942,82.336,502.747
-3.692,-1.318,0.074,115.845,77.759,509.277
-3.666,-0.713,-0.144,135.681,67.200,509.583
-3.587,-0.161,-0.257,146.484,51.086,505.127
-3.532,0.422,-0.265,151.978,30.701,495.117
-3.334,1.207,-0.224,150.269,9.277,479.919
-2.988,2.166,-0.107,145.569,-10.193,458.191
-2.583,3.127,0.016,134.216,-26.062,425.415
-2.087,4.000,0.003,106.995,-36.438,381.042
-1.574,4.000,-0.145,70.496,-42.847,319.763
-1.237,4.000,-0.382,35.706,-49.438,240.173
-0.900,4.000,-0.683,-0.305,-57.556,145.996
-0.864,4.000,-0.815,-35.400,-72.083,44.373
-0.952,4.000,-0.731,-65.796,-90.515,-51.880
-0.909,3.030,-0.462,-99.060,-109.253,-126.282
-0.782,1.538,0.065,-133.179,-126.648,-174.988
-0.524,0.066,0.821,-169.312,-137.878,-200.317
-0.154,-1.482,1.599,-191.528,-135.071,-205.261
0.329,-3.134,2.246,-189.636,-112.610,-188.904
0.690,-4.000,2.089,-165.283,-68.176,-147.400
0.830,-4.000,1.324,-126.709,-16.663,-83.374
0.582,-4.000,0.315,-76.477,22.217,-4.028
0.221,-4.000,-0.660,-56.580,41.748,88.562
-0.256,-4.000,-1.384,-52.979,41.626,183.044
-0.698,-3.687,-1.835,-62.439,25.818,267.212
-1.081,-2.485,-2.090,-57.190,2.319,326.660
-1.313,-1.476,-2.208,-38.147,-27.100,361.816
-1.459,-0.685,-2.108,-19.470,-63.232,379.272
-1.474,-0.133,-1.818,-4.272,-100.952,383.911
-1.466,0.284,-1.359,0.122,-136.780,382.385
-1.438,0.645,-0.860,-6.470,-166.077,378.052
-1.392,1.027,-0.427,-19.958,-187.134,372.986
-1.263,1.428,-0.119,-36.438,-201.111,366.516
-1.096,1.926,0.115,-59.448,-209.961,357.849
-0.979,2.368,0.302,-88.684,-216.492,345.520
-0.858,2.795,0.442,-116.821,-221.252,327.942
-0.780,3.176,0.577,-148.926,-225.281,306.213
-0.709,3.513,0.693,-183.533,-228.271,281.250
-0.701,3.853,0.824,-213.318,-231.079,254.272
-0.627,4.000,0.933,-231.140,-232.605,222.473
-0.607,4.000,1.082,-246.948,-235.046,187.683
-0.580,4.000,1.245,-258.423,-237.671,150.391
-0.615,4.000,1.403,-270.081,-239.197,112.915
-0.621,4.000,1.528,-275.391,-239.868,71.655
-0.614,4.000,1.715,-269.348,-239.929,23.560
-0.674,4.000,2.036,-244.385,-238.159,-35.645
-0.829,4.000,2.462,-216.675,-232.422,-104.980
-1.081,4.000,2.862,-193.909,-220.764,-178.345
-1.450,4.000,3.136,-182.800,-203.735,-251.221
-1.956,4.000,3.310,-171.631,-184.326,-325.439
-2.615,4.000,3.409,-158.325,-164.001,-403.076
-3.391,4.000,3.376,-147.827,-143.250,-481.934
-4.000,4.000,3.261,-146.057,-124.634,-556.885
-4.000,3.294,3.099,-147.522,-109.924,-627.258
-4.000,2.156,3.000,-153.809,-101.746,-689.697
-4.000,0.832,3.128,-176.758,-101.990,-740.356
-4.000,-0.790,3.404,-212.402,-107.544,-774.780
-4.000,-2.509,3.862,-256.836,-114.441,-787.170
-4.000,-4.000,4.000,-270.813,-115.173,-775.696
-4.000,-4.000,4.000,-252.991,-102.234,-731.873
-3.041,-4.000,4.000,-206.116,-75.012,-651.672
-1.762,-4.000,3.368,-150.879,-34.424,-542.969
-0.884,-4.000,2.221,-130.005,-5.432,-419.983
-0.420,-4.000,1.428,-122.620,2.808,-308.594
-0.120,-4.000,1.158,-126.282,-3.601,-223.328
0.090,-4.000,1.223,-112.305,-12.451,-163.452
0.234,-3.879,1.300,-83.069,-14.771,-118.103
0.304,-3.431,1.212,-50.537,-9.888,-79.468
0.273,-3.010,1.032,-22.034,-3.967,-45.959
0.201,-2.617,0.848,-1.770,-1.160,-17.700
0.131,-2.168,0.686,9.827,-1.892,5.493
0.119,-1.702,0.585,18.677,-5.737,23.743
0.144,-1.257,0.603,22.888,-12.573,36.377
0.195,-0.913,0.737,23.987,-19.775,42.603
0.229,-0.654,0.944,19.531,-24.597,44.739
0.278,-0.444,1.095,9.644,-25.146,44.495
0.329,-0.311,1.179,-1.709,-22.217,41.260
0.344,-0.266,1.225,-11.169,-17.334,35.522
0.329,-0.231,1.167,-17.212,-11.108,29.419
0.383,-0.141,1.020,-21.301,-5.371,24.536
0.399,-0.092,0.903,-19.348,-2.930,18.616
0.418,-0.116,0.838,-15.564,-2.930,11.658
0.431,-0.214,0.813,-9.949,-4.089,4.822
0.438,-0.333,0.821,-2.441,-5.249,0.061
0.461,-0.432,0.850,4.517,-6.592,-1.221
0.493,-0.531,0.865,8.484,-7.202,-0.732
0.513,-0.589,0.846,12.268,-7.263,2.319
0.541,-0.588,0.819,16.418,-7.324,6.897

-0.286,-2.019,0.836,114.929,-132.568,-326.355
-0.185,-2.475,0.893,88.928,-117.249,-313.110
-0.065,-2.989,0.968,77.148,-101.074,-295.044
